"<label class=""control-label"" style=""margin-bottom: 0px;"">Date Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Datumseinstellungen</label>",
"<p>In your <b>Email Template</b>, you can use the following special variables:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: A link where your supplier can set a new password to log into your portal.
        </li>
        <li>
            <code>{{ portal_link }}</code>: A link to this RFQ in your supplier portal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: The company name of your supplier.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: The contact person of your supplier.
        </li><li>
            <code>{{ user_fullname }}</code>: Your full name.
        </li>
    </ul>
<p></p>
<p>Apart from these, you can access all values in this RFQ, like <code>{{ message_for_supplier }}</code> or <code>{{ terms }}</code>.</p>","<p>In Ihrer <b>E-Mail Vorlage</b>, Sie können folgende Sondervariablen verwenden:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: Ein Link, mit dem Ihr Lieferant ein neues Passwort festlegen kann, um sich in Ihr Portal einzuloggen.
        </li>
        <li>
            <code>{{ portal_link }}</code>: Ein Link zu diesem RFQ in Ihrem Lieferantenportal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: Der Firmenname Ihres Anbieters.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: Der Ansprechpartner Ihres Lieferanten.
        </li><li>
            <code>{{ user_fullname }}</code>: Ihr vollständiger Name.
        </li>
    </ul>
<p></p>
<p>Davon abgesehen, Sie können auf alle Werte in diesem RFQ zugreifen, wie <code>{{ message_for_supplier }}</code> oder <code>{{ terms }}</code>.</p>",
"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Beispiel für eine Nachricht</h5>

&lt;p&gt; Vielen Dank, dass Sie Teil von {{ doc.company }}sind! Wir hoffen, Sie genießen den Service.&lt;/p&gt;

&lt;p&gt; Anbei finden Sie die E-Rechnung. Der ausstehende Betrag beträgt {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; Wir möchten nicht, dass Sie unnötig viel Zeit damit verbringen, Ihre Rechnung zu bezahlen.<br>Schließlich ist das Leben schön und die Zeit, die Sie zur Verfügung haben, sollten Sie nutzen, um es zu genießen!<br>Hier sind also unsere kleinen Möglichkeiten, um Ihnen zu helfen, mehr Zeit für das Leben zu haben! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; klicken Sie hier, um zu bezahlen &lt;/a&gt;

</pre>
",
"<pre><h5>Message Example</h5>

&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Beispiel Nachricht</h5>

&lt;p&gt;Lieber {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;wir würden Sie bitten, die {{ doc.doctype }}, {{ doc.name }} für {{ doc.grand_total }}.&lt;/p&gt; zu begleichen.

&lt;a href=""{{ payment_url }}""&gt; Bitte klicken Sie hier zur Bezahlung &lt;/a&gt;

</pre>
",
"<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Child Document</th>
         <th class=""table-sr"" style=""width: 50%;"">Non Child Document</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> To access parent document field use parent.fieldname and to access child table document field use doc.fieldname </p>

         </td>
         <td>
                    <p>To access document field use doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Example: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Example: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Manufacture""</p>    
          </td>
</tr>

</tbody>
</table>






","<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Dokument für die untergeordneten Eintragungen</th>
         <th class=""table-sr"" style=""width: 50%;"">kein untergeordnetes Dokument</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> Für den Zugriff auf das Feld des übergeordneten Dokuments verwenden Sie parent.fieldname und für den Zugriff auf das Feld des Dokuments der untergeordneten Tabelle verwenden Sie doc.fieldname </p>

         </td>
         <td>
                    <p>Für den Zugriff auf ein Dokumentfeld verwenden Sie doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Beispiel: </b> parent.doctype == ""Lagereintrag"" und doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Beispiel: </b> doc.doctype == ""Lagereintrag"" und doc.purpose == ""Herstellung""</p>    
          </td>
</tr>

</tbody>
</table>






",
"A Price List is a collection of Item Prices either Selling, Buying, or both","Eine Preisliste ist eine Sammlung von Artikelpreisen, entweder für den Verkauf, den Einkauf oder für beides",
"A Product or a Service that is bought, sold or kept in stock.","Ein Produkt oder eine Dienstleistung, die gekauft, verkauft oder auf Lager gehalten wird.",
A condition for a Shipping Rule,Eine Bedingung für eine Versandregel,
A customer must have primary contact email.,Ein Kunde muss über eine primäre Kontakt-E-Mail-Adresse verfügen.,
A logical Warehouse against which stock entries are made.,"Ein logisches Lager, gegen das Bestandsbuchungen vorgenommen werden.",
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,"Ein Drittanbieter / Händler / Kommissionär / Partner / Wiederverkäufer, der die Produkte des Unternehmens gegen eine Provision verkauft.",
A+,A+,
A-,A-,
A4,A4,
AB+,AB+,
AB-,AB-,
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-,
AMC Expiry Date,Verfalldatum des jährlichen Wartungsvertrags,
API,API,
API Details,API Details,
API Endpoint,API-Endpunkt,
API Key,API-Schlüssel,
AWB Number,Luftfrachtbrief Nr.,
Abbr,Abkürzung,
Abbreviation,Abkürzung,
About,Über,
Academics User,Benutzer: Lehre,
Acceptance Criteria Formula,Akzeptanzkriterien Formel,
Acceptance Criteria Value,Akzeptanzkriterien Wert,
Accepted,Akzeptiert,
Accepted Qty,Angenommene Menge,
Accepted Qty in Stock UOM,Angenommene Menge in Lagereinheit,
Accepted Quantity,Angenommene Menge,
Accepted Warehouse,Annahmelager,
Access Key,Zugriffsschlüssel,
According to CEFACT/ICG/2010/IC013 or CEFACT/ICG/2010/IC010,Gemäß CEFACT/ICG/2010/IC013 oder CEFACT/ICG/2010/IC010,
Account,Konto,
Account Balance,Kontostand,
Account Closing Balance,Kontoabschlusssaldo,
Account Currency,Kontowährung,
Account Currency (From),Kontowährung (Ausgangskonto),
Account Currency (To),Kontowährung (Eingangskonto),
Account Details,Kontodetails,
Account Head,Konto,
Account Manager,Kundenbetreuer,
Account Name,Kontoname,
Account Number,Kontonummer,
Account Opening Balance,Kontoeröffnungssaldo,
Account Paid From,Ausgangskonto,
Account Paid To,Eingangskonto,
Account Subtype,Kontosubtyp,
Account Type,Kontotyp,
Account for Change Amount,Konto für Wechselbetrag,
Accounting,Buchhaltung,
Accounting Details,Buchhaltungs-Details,
Accounting Dimension,Buchhaltungsdimension,
Accounting Dimension Detail,Buchhaltungsdimensionsdetail,
Accounting Dimension Filter,Filter für Buchhaltungsdimension,
Accounting Dimensions,Buchhaltungsdimension,
Accounting Dimensions ,Buchhaltungsdimensionen ,
Accounting Dimensions Filter,Filter für Buchhaltungsdimensionen,
Accounting Entries,Buchungen,
Accounting Period,Abrechnungszeitraum,
Accounts,Rechnungswesen,
Accounts Closing,Kontenabschluss,
Accounts Frozen Till Date,Konten bis zum Datum eingefroren,
Accounts Manager,Leitung Buchhaltung,
Accounts Payable,Verbindlichkeiten,
Accounts Payable Summary,Übersicht der Verbindlichkeiten,
Accounts Receivable,Forderungen,
Accounts Receivable / Payable Tuning,Forderungen/Verbindlichkeiten,
Accounts Receivable Credit Account,Forderungen Habenkonto,
Accounts Receivable Discounted Account,Forderungen Diskontiertes Konto,
Accounts Receivable Summary,Übersicht der Forderungen,
Accounts Receivable Unpaid Account,Debitorenbuchhaltung Unbezahltes Konto,
Accounts Receivable/Payable,Forderungen/Verbindlichkeiten,
Accounts Settings,Buchhaltungseinstellungen,
Accounts User,Buchhaltungsbenutzer,
Accounts to Merge,Zu verschmelzende Konten,
Accumulated Depreciation,Kumulierte/Indirekte Abschreibungen,
Accumulated Depreciation Account,Konto für kumulierte Abschreibung (Wertberichtigung),
Accumulated Depreciation Amount,Aufgelaufener Abschreibungsbetrag,
Acquisition Date,Kaufdatum,
Action,Aktion,
Action If Quality Inspection Is Not Submitted,Maßnahmen bei Nichtvorlage der Qualitätsprüfung,
Action If Quality Inspection Is Rejected,Maßnahmen bei Ablehnung der Qualitätsprüfung,
Action If Same Rate is Not Maintained,"Maßnahmen, wenn derselbe Preis nicht beibehalten wird",
Action if Accumulated Monthly Budget Exceeded on Actual,Aktion bei Überschreitung des kumulierten monatlichen Budgets für das Ist-Budget,
Action if Accumulated Monthly Budget Exceeded on MR,"Aktion, wenn das kumulierte monatliche Budget für MR überschritten wurde",
Action if Accumulated Monthly Budget Exceeded on PO,"Aktion, wenn das kumulierte monatliche Budget für die Bestellung überschritten wurde",
Action if Accumulative Monthly Budget Exceeded on Cumulative Expense,"Aktion, wenn kumuliertes Monatsbudget bei kumulierten Ausgaben überschritten wurde",
Action if Annual Budget Exceeded on Actual,"Aktion, wenn das Jahresbudget für den tatsächlichen Betrag überschritten wurde",
Action if Annual Budget Exceeded on MR,"Aktion, wenn das Jahresbudget für MR überschritten wurde",
Action if Annual Budget Exceeded on PO,"Aktion, wenn das Jahresbudget für die Bestellung überschritten wurde",
Action if Anual Budget Exceeded on Cumulative Expense,Maßnahmen bei Überschreitung des Jahresbudgets für kumulierte Ausgaben,
Action if Same Rate is Not Maintained Throughout  Internal Transaction,"Maßnahmen, wenn derselbe Preis nicht während des gesamten Verkaufszyklus beibehalten wird",
Action on New Invoice,Aktion bei neuer Rechnung,
Actions,Aktionen,
Actions performed,Aktionen ausgeführt,
Active,Aktiv,
Active Status,Aktiver Status,
Activities,Aktivitäten,
Activity,Aktivität,
Activity Cost,Aktivitätskosten,
Activity Type,Aktivitätsart,
Actual,IST,
Actual Batch Quantity,Ist-Chargenmenge,
Actual Date,Ist-Datum,
Actual Demand,Tatsächlicher Bedarf,
Actual End Date,Ist-Enddatum,
Actual End Date (via Timesheet),Ist-Enddatum (via Zeiterfassung),
Actual End Time,Ist-Endzeit,
Actual Operating Cost,IST Betriebskosten,
Actual Operation Time,IST Betriebszeit,
Actual Qty,Ist-Menge,
Actual Qty (at source/target),Ist-Menge (am Ursprung/Ziel),
Actual Qty in Warehouse,IST Menge im Lager,
Actual Start Date,Ist-Startdatum,
Actual Start Date (via Timesheet),IST Startdatum (aus Zeiterfassung),
Actual Start Time,IST Startzeit,
Actual Time,IST Zeit,
Actual Time and Cost,IST-Zeit und -Kosten,
Actual Time in Hours (via Timesheet),IST- Zeit in Stunden (aus Zeiterfassung),
Add,Hinzufügen,
Add Corrective Operation Cost in Finished Good Valuation,Fügen Sie die Kosten für Korrekturmaßnahmen zur Bewertung der Fertigerzeugnisse hinzu,
Add Local Holidays,Lokale Feiertage hinzufügen,
Add Manually,Manuell hinzufügen,
Add Or Deduct,Hinzufügen oder Abziehen,
Add Quote,Angebot hinzufügen,
Add Raw Materials,Rohmaterialien hinzufügen,
Add Schedule,Zeitplan hinzufügen,
Add Serial / Batch Bundle,Serien-/Chargenbündel hinzufügen,
Add Serial / Batch No,Serien-/Chargennummer hinzufügen,
Add Serial / Batch No (Rejected Qty),Serien-/Chargennummer hinzufügen (Abgelehnte Menge),
Add Template,Vorlage hinzufügen,
Add Weekly Holidays,Wöchentlich freie Tage hinzufügen,
Add or Deduct,Hinzufügen oder Abziehen,
Add to Holidays,Zu arbeitsfreien Tagen hinzufügen,
Add to Transit,Zum Transit hinzufügen,
Added By,Hinzugefügt von,
Added On,Hinzugefügt am,
Additional Asset Cost,Zusätzliche Kosten,
Additional Cost,Zusätzliche Kosten,
Additional Cost Per Qty,Zusätzliche Kosten je Einheit,
Additional Costs,Zusätzliche Kosten,
Additional Data,Zusätzliche Daten,
Additional Details,Weitere Details,
Additional Discount,Zusätzlicher Rabatt,
Additional Discount Amount,Zusätzlicher Rabattbetrag,
Additional Discount Amount (Company Currency),Zusätzlicher Rabattbetrag (Unternehmenswährung),
Additional Discount Percentage,Zusätzlicher Rabatt in Prozent,
Additional Info,Zusätzliche Information,
Additional Information,Weitere Informationen,
Additional Notes,Zusätzliche Anmerkungen,
Additional Operating Cost,Zusätzliche Betriebskosten,
Additional Transferred Qty,Zusätzlich übertragene Menge,
Additional information regarding the customer.,Zusätzliche Informationen bezüglich des Kunden.,
Address,Adresse,
Address & Contact,Adresse & Kontakt,
Address & Contacts,Adresse & Kontakt,
Address Desc,Adresszusatz,
Address HTML,Adress-HTML,
Address Line 1,Adresse Zeile 1,
Address Line 2,Adresse Zeile 2,
Address Name,Name der Adresse,
Address and Contact,Adresse und Kontakt,
Address and Contacts,Adresse und Kontakt,
Address used to determine Tax Category in transactions,"Adresse, die zur Bestimmung der Steuerkategorie in Transaktionen verwendet wird",
Adjust Qty,Menge anpassen,
Administrator,Administrator,
Advance Account,Vorschusskonto,
Advance Amount,Anzahlungsbetrag,
Advance Paid,Angezahlt,
Advance Payment Date,Datum der Vorauszahlung,
Advance Payment Ledger Entry,Vorauszahlungsbucheintrag,
Advance Payment Status,Vorauszahlungsstatus,
Advance Payments,Anzahlungen,
Advance Taxes and Charges,Weitere Steuern und Abgaben,
Advance Voucher No,Anzahlungsbeleg-Nr.,
Advance Voucher Type,Vorschuss-Belegart,
Advance amount,Anzahlungsbetrag,
Advance payments allocated against orders will only be fetched,Vorauszahlungen für Bestellungen werden nur abgerufen,
Advanced Settings,Erweiterte Einstellungen,
Advances,Anzahlungen,
Against,Zu,
Against Account,Gegenkonto,
Against Blanket Order,Gegen Rahmenauftrag,
Against Delivery Note Item,Gegen Lieferschein,
Against Docname,Zu Dokumentenname,
Against Doctype,Zu DocType,
Against Document Detail No,Zu Dokumentendetail Nr.,
Against Document No,Zu Dokument Nr.,
Against Expense Account,Zu Aufwandskonto,
Against Finished Good,Gegen Fertigerzeugnis,
Against Income Account,Zu Ertragskonto,
Against Pick List,Gegen Entnahmeliste,
Against Sales Invoice,Zu Ausgangsrechnung,
Against Sales Invoice Item,Zu Ausgangsrechnungs-Position,
Against Sales Order,Zu Auftrag,
Against Sales Order Item,Zu Auftragsposition,
Against Stock Entry,Zu Lagerbewegung,
Against Voucher,Gegenbeleg,
Against Voucher No,Belegnr.,
Against Voucher Type,Gegen Belegart,
Ageing Based On,Alter basierend auf,
Agenda,Tagesordnung,
Agent Busy Message,Meldung „Agent besetzt“,
Agent Details,Agentendetails,
Agent Group,Agentengruppe,
Agent Unavailable Message,Meldung „Agent nicht verfügbar“,
Agents,Agenten,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,"Fassen Sie eine Gruppe von Artikeln in einem anderen Artikel zusammen. Dies ist nützlich, wenn Sie den Bestand der verpackten Artikel und nicht den der gebündelten Artikel verwalten",
Algorithm,Algorithmus,
All,Alle,
All Activities,Alle Aktivitäten,
All Activities HTML,Alle Aktivitäten HTML,
All Contact,Alle Kontakte,
All Customer Contact,Alle Kundenkontakte,
All Employee (Active),Alle Mitarbeiter (Aktiv),
All Lead (Open),Alle Interessenten (offen),
All Sales Partner Contact,Alle Vertriebspartnerkontakte,
All Sales Person,Alle Vertriebsmitarbeiter,
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,"Alle Verkaufstransaktionen können mehreren Verkäufern zugeordnet werden, so dass Sie Ziele festlegen und überwachen können.",
All Supplier Contact,Alle Lieferantenkontakte,
All allocations have been successfully reconciled,Alle Zuweisungen wurden erfolgreich abgeglichen,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,Alle Kommentare und E-Mails werden von einem Dokument zu einem anderen neu erstellten Dokument kopiert (Lead -> Opportunity -> Quotation) über alle CRM-Dokumente.,
Allocate Advances Automatically (FIFO),Zuweisungen automatisch zuordnen (FIFO),
Allocate Payment Based On Payment Terms,Ordnen Sie die Zahlung basierend auf den Zahlungsbedingungen zu,
Allocated,Zugewiesen,
Allocated Amount,Zugewiesener Betrag,
Allocated Entries,Zugeordnete Einträge,
Allocated amount,Zugewiesener Betrag,
Allocation,Zuweisung,
Allocations,Zuweisungen,
Allow,Zulassen,
Allow Account Creation Against Child Company,Kontoerstellung für untergeordnete Unternehmen zulassen,
Allow Alternative Item,Alternative Artikel zulassen,
Allow Continuous Material Consumption,Kontinuierlichen Materialverbrauch zulassen,
Allow Excess Material Transfer,Transfer von überschüssigem Material zulassen,
Allow Implicit Pegged Currency Conversion,Implizite Währungsumrechnung über gekoppelte Währungen zulassen,
Allow In Returns,Rückgabe zulassen,
Allow Internal Transfers at Arm's Length Price,Interne Übertragungen zum Fremdvergleichspreis zulassen,
Allow Item To Be Added Multiple Times in a Transaction,"Zulassen, dass ein Element in einer Transaktion mehrmals hinzugefügt wird",
Allow Lead Duplication based on Emails,Mehrere Interessenten mit derselben E-Mail-Adresse erlauben,
Allow Negative Stock,Negativen Lagerbestand zulassen,
