"<h3>About Product Bundle</h3>

<p>Aggregate group of <b>Items</b> into another <b>Item</b>. This is useful if you are bundling a certain <b>Items</b> into a package and you maintain stock of the packed <b>Items</b> and not the aggregate <b>Item</b>.</p>
<p>The package <b>Item</b> will have <code>Is Stock Item</code> as <b>No</b> and <code>Is Sales Item</code> as <b>Yes</b>.</p>
<h4>Example:</h4>
<p>If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.</p>","<h3>О пакету производа</h3>

<p>Агрегатна група <b>ставки</b> у другој <b>ставци</b>. Ово је корисно уколико групишете одређене <b>ставке</b> у пакет и одржавате стање залихе запакованих <b>ставки</b>, а не агрегатне <b>ставке</b>.</p>
<p>Пакетне <b>ставке</b> ће имати <code>Ставка залиха</code> као <b>Не</b> и <code>Ставка продаје</code> као <b>Да</b>.</p>
<h4>Пример:</h4>
<p>Ако продајте лаптопове и рачунаре одвојено и имате посебну цену ако купац набави обе ставке, онда ће лаптоп + ранац бити нови пакет производа</p>",
"<h3>Currency Exchange Settings Help</h3>
<p>There are 3 variables that could be used within the endpoint, result key and in values of the parameter.</p>
<p>Exchange rate between {from_currency} and {to_currency} on {transaction_date} is fetched by the API.</p>
<p>Example: If your endpoint is exchange.com/2021-08-01, then, you will have to input exchange.com/{transaction_date}</p>","<h3>Помоћ за подешавање конверзија валуте</h3>
<p>Постоје 3 променљиве које се могу користити унутар endpoint-а, резултирајућег кључа и у вредностима параметара.</p>
<p>Девизни курс између {from_currency} и {to_currency} на {transaction_date} се преузима путем API-ја.</p>
<p>Пример: Уколико је Ваш endpoint exchange.com/2021-08-01, онда је неопходно да унесете exchange.com/{transaction_date}</p>",
"<h4>Body Text and Closing Text Example</h4>

<div>We have noticed that you have not yet paid invoice {{sales_invoice}} for {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. This is a friendly reminder that the invoice was due on {{due_date}}. Please pay the amount due immediately to avoid any further dunning cost.</div>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your template are the fields in the document. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Пример резимеа и закључка</h4>

<div>Примили смо обавештење да још нисте уплатили фактуру {{sales_invoice}} за {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. Обавештавамо Вас да је фактура доспела {{due_date}}. Молимо Вас да без одлагања извршите плаћање доспелог износа како бисте избегли додатне трошкове по основу опомене.</div>

<h4>Како добити називе поља</h4>

<p>Називе поља која можете користити у шаблону су поља у документу. Можете сазнати која су поља у било којем документу путем Подешавање &gt; Прилагодите преглед форме и одабиром врсте документа (нпр. Излазна фактура)</p>

<h4>Шаблони</h4>

<p>Шаблони се праве користећи Jinja језик. Да бисте сазнали више о Jinja језику,<a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">прочитајте ову документацију</a></p>",
"<h4>Contract Template Example</h4>

<pre>Contract for Customer {{ party_name }}

-Valid From : {{ start_date }} 
-Valid To : {{ end_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The field names you can use in your Contract Template are the fields in the Contract for which you are creating the template. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Contract)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Пример шаблона уговора</h4>

<pre>Купопродајни уговор са {{ party_name }}

-Важи од: {{ start_date }} 
-Важи до : {{ end_date }}
</pre>

<h4>Како добити називе поља</h4>

<p>Називе поља која можете добити у шаблону уговора су поља у уговору за који правите шаблон. Можете сазнати која су поља у било којем документу путем Подешавање &gt; Прилагодите преглед форме и одабиром врсте документа (нпр. Уговор)</p>

<h4>Шаблони</h4>

<p>Шаблони се праве користећи Jinja језик. Да бисте сазнали више о Jinja језику, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">прочитајте ову документацију</a></p>",
"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Пример стандардних услова и одредби</h4>

<pre>Услови испоруке за наруџбину {{ name }}

-Датум наруџбине : {{ transaction_date }} 
-Очекивани датум испоруке : {{ delivery_date }}
</pre>

<h4>Како добити називе поља</h4>

<p>Називе поља која можете користити у шаблону имејла су поља у документу из којег шаљете имејл. Можете сазнати која су поља у било којем документу путем Подешавање &gt; Прилагодите преглед форме и одабиром врсте документа (нпр. Излазна фактура)</p>

<h4>Шаблони</h4>

<p>Шаблони се праве користећи Jinja језик. Да бисте сазнали више о Jinja језику, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">прочитајте ову документацију</a></p>",
"<h5 class=""text-muted uppercase"">Or</h5>","<h5 class=""text-muted uppercase"">или</h5>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Account Number Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Подешавање броја рачуна</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Amount In Words</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Словима</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Date Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Подешавање датума</label>",
"<p>In your <b>Email Template</b>, you can use the following special variables:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: A link where your supplier can set a new password to log into your portal.
        </li>
        <li>
            <code>{{ portal_link }}</code>: A link to this RFQ in your supplier portal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: The company name of your supplier.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: The contact person of your supplier.
        </li><li>
            <code>{{ user_fullname }}</code>: Your full name.
        </li>
    </ul>
<p></p>
<p>Apart from these, you can access all values in this RFQ, like <code>{{ message_for_supplier }}</code> or <code>{{ terms }}</code>.</p>","<p>У Вашем <b>Имејл шаблону</b>, можете да користите следеће специјалне променљиве:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: Линк где Ваш добављач може поставити нову лозинку за пријаву на Ваш портал
        </li>
        <li>
            <code>{{ portal_link }}</code>: Линк ка овом захтеву за понуду на порталу добављача.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: Назив компаније добављача.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: Контакт особа добављача.
        </li><li>
            <code>{{ user_fullname }}</code>: Ваше пуно име и презиме.
        </li>
    </ul>
<p></p>
<p>Поред ових, можете приступити свим вредностима у захтеву као што је <code>{{ message_for_supplier }}</code> или <code>{{ terms }}</code>.</p>",
"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Пример поруке</h5>

&lt;п&gt; Хвала Вам што сте део {{ doc.company }}! Надамо се да сте задовољни услугом.&lt;/п&gt;

&lt;п&gt; Достављамо Вам електронску фактуру. Преостали износ за уплату је {{ doc.grand_total }}.&lt;/п&gt;

&lt;п&gt; Не желимо да трошите време трчећи около како бисте платили свој рачун<br>На крају крајева, живот треба да буде леп, а време треба да проведете уживајући у њему!<br>Због тога су овде наши мали начини да Вам помогнемо да добијете више времена за уживање!&lt;/п&gt;

&lt;a href=""{{ payment_url }}""&gt; Кликните овде да бисте платили &lt;/а&gt;

</pre>
",
"<pre><h5>Message Example</h5>

&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Пример поруке</h5>

&lt;п&gt;Поштовани/а {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Захтев за уплату {{ doc.doctype }}, {{ doc.name }} у износу од {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; Кликните овде да бисте платили &lt;/а&gt;

</pre>
",
"<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Child Document</th>
         <th class=""table-sr"" style=""width: 50%;"">Non Child Document</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> To access parent document field use parent.fieldname and to access child table document field use doc.fieldname </p>

         </td>
         <td>
                    <p>To access document field use doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Example: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Example: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Manufacture""</p>    
          </td>
</tr>

</tbody>
</table>






","<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Зависни документ</th>
         <th class=""table-sr"" style=""width: 50%;"">Самостални документ</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> Да бисте приступили пољу матични документ користите parent.fieldname, да бисте приступили пољу зависне табеле користите doc.fieldname </p>

         </td>
         <td>
                    <p>Да бисте приступили пољу документа користите doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Пример: </b> parent.doctype == ""Улаз у складиште"" and doc.item_code == ""Тест"" </p>

        </td>
         <td>
                   <p><b>Пример: </b> doc.doctype == ""Улаз у складиште"" and doc.purpose == ""Производња""</p>    
          </td>
</tr>

</tbody>
</table>






",
"A Price List is a collection of Item Prices either Selling, Buying, or both","Ценовник је збирка цена ставки, било да су продајне или набавне",
"A Product or a Service that is bought, sold or kept in stock.","Производ или услуга која се купује, продаје или чува на складишту.",
A condition for a Shipping Rule,Услов за правило испоруке,
A customer must have primary contact email.,Купца мора имати примарну контакт имејл адресу.,
A logical Warehouse against which stock entries are made.,Логичко складиште у које се врше уноси залиха.,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,Трећа страна дистрибутер / трговац / агент за провизију / сарадник / препродавац који продаје производе за провизију.,
A+,А+,
A-,А-,
A4,А4,
AB+,AB+,
AB-,AB-,
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-,
AMC Expiry Date,Датум истека годишњег уговора о одржавању,
API,API,
API Details,API Детаљи,
API Endpoint,API Endpoint,
API Key,API кључ,
AWB Number,AWB Број,
Abbr,Скраћено,
Abbreviation,Скраћеница,
About,О,
Academics User,Академски корисник,
Acceptance Criteria Formula,Формула за критеријуме прихватања,
Acceptance Criteria Value,Вредност критеријума за прихватање,
Accepted,Прихваћено,
Accepted Qty,Прихваћена количина,
Accepted Qty in Stock UOM,Прихваћена количина у јединици мере залиха,
Accepted Quantity,Прихваћена количина,
Accepted Warehouse,Складиште прихваћених залиха,
Access Key,Кључ за приступ,
According to CEFACT/ICG/2010/IC013 or CEFACT/ICG/2010/IC010,У складу са CEFACT/ICG/2010/IC013 или CEFACT/ICG/2010/IC010,
Account,Налог,
Account Balance,Стање рачуна,
Account Category,Категорија рачуна,
Account Category Name,Назив категорије рачуна,
Account Closing Balance,Затварање стања рачуна,
Account Currency,Валута рачуна,
Account Currency (From),Валута рачуна (од),
Account Currency (To),Валута рачуна (ка),
Account Data,Подаци о рачуну,
Account Details,Детаљи рачуна,
Account Head,Аналитички рачун,
Account Manager,Аццоунт Манагер,
Account Name,Назив рачуна,
Account Number,Број рачуна,
Account Opening Balance,Почетно стање рачуна,
Account Paid From,Рачун са којег ће бити повучена средства,
Account Paid To,Рачун на који ће лећи средства,
Account Subtype,Подврста рачуна,
Account Type,Врста рачуна,
Account for Change Amount,Рачун за кусур,
Accounting,Рачуноводство,
Accounting Details,Рачуноводствени детаљи,
Accounting Dimension,Рачуноводствена димензија,
Accounting Dimension Detail,Детаљи рачуноводствени димензије,
Accounting Dimension Filter,Филтер рачуноводствене димензије,
Accounting Dimensions,Рачуноводствене димензије,
Accounting Dimensions ,Рачуноводствене димензије ,
Accounting Dimensions Filter,Филтер рачуноводствених димензија,
Accounting Entries,Рачуноводствени уноси,
Accounting Period,Рачуноводствени период,
Accounting entries are frozen up to this date. Only users with the specified role can create or modify entries before this date.,Рачуноводствени уноси су закључани до овог датума. Само корисници са одређеном улогом могу да креирају или мењају уносе пре тог датума.,
Accounts,Рачуни,
Accounts Closing,Затварање рачуна,
Accounts Frozen Till Date,Рачуни су закључани до датума,
Accounts Manager,Менаџер налога,
Accounts Payable,Обавеза према добављачима,
Accounts Payable Summary,Резиме обавеза према добављачима,
Accounts Receivable,Потраживања од купаца,
Accounts Receivable / Payable Tuning,Фино подешавање рачуна потраживања од купаца / дуговања ка добављачима,
Accounts Receivable Credit Account,Рачун потраживања од купаца,
Accounts Receivable Discounted Account,Рачун дисконтованих потраживања од купаца,
Accounts Receivable Summary,Резиме потраживања од купаца,
Accounts Receivable Unpaid Account,Рачун неплаћених потраживања од купаца,
Accounts Receivable/Payable,Рачун потраживања од купаца/дуговања ка добављачима,
Accounts Settings,Подешавање рачуна,
Accounts User,Корисник налога,
Accounts to Merge,Рачуни за спајање,
Accumulated Depreciation,Акумулирана амортизација,
Accumulated Depreciation Account,Рачун акумулиране амортизације,
Accumulated Depreciation Amount,Износ акумулиране амортизације,
Acquisition Date,Датум стицања,
Action,Радња,
Action If Quality Inspection Is Not Submitted,Радња уколико се не поднесе инспекција квалитета,
Action If Quality Inspection Is Rejected,Радња уколико је инспекција квалитета одбијена,
Action If Same Rate is Not Maintained,Радња уколико иста цена није одржана,
Action if Accumulated Monthly Budget Exceeded on Actual,Радња уколико је месечни буџет премашио стварне трошкове,
Action if Accumulated Monthly Budget Exceeded on MR,Радња уколико је месечни буџет премашио трошкове према захтевима за материјал,
Action if Accumulated Monthly Budget Exceeded on PO,Радња уколико је месечни буџет премашен према наруџбеницама,
Action if Accumulative Monthly Budget Exceeded on Cumulative Expense,Радња уколико акумулирани месечни буџет буде премашен на основу кумулативног трошка,
Action if Annual Budget Exceeded on Actual,Радња уколико је годишњи буџет премашен према стварним трошковима,
Action if Annual Budget Exceeded on MR,Радња уколико је годишњи буџет премашен према захтевима за материјал,
Action if Annual Budget Exceeded on PO,Радња уколико је годишњи буџет премашен према наруџбеницама,
Action if Anual Budget Exceeded on Cumulative Expense,Радња уколико је годишњи буџет премашен по кумулативним трошковима,
Action if Same Rate is Not Maintained Throughout  Internal Transaction,Радња уколико иста стопа није одржана током интерне трансакције,
Action on New Invoice,Радња приликом нове фактуре,
Actions,Радње,
Actions performed,Извршене радње,
Active,Активан,
Active Status,Статус активан,
Activities,Активности,
Activity,Активност,
Activity Cost,Трошак активности,
Activity Type,Врста активности,
Actual,Стварно,
Actual Batch Quantity,Стварна количина шарже,
Actual Date,Стварни датум,
Actual Demand,Стварна потражња,
Actual End Date,Стварни датум завршетка,
Actual End Date (via Timesheet),Стварни датум завршетка (преко евиденције времена),
Actual End Time,Стварно време завршетка,
Actual Operating Cost,Стварни оперативни трошак,
Actual Operation Time,Стварно време операције,
Actual Qty,Стварна количина,
Actual Qty (at source/target),Стварна количина (на извору/циљу),
Actual Qty in Warehouse,Стварна количина у складишту,
Actual Start Date,Стварни датум почетка,
Actual Start Date (via Timesheet),Стварни датум почетка (преко евиденције времена),
Actual Start Time,Стварно почетно време,
Actual Time,Стварно време,
Actual Time and Cost,Стварно време и трошак,
Actual Time in Hours (via Timesheet),Стварно време у сатима (преко евиденције времена),
Add,Додај,
Add Corrective Operation Cost in Finished Good Valuation,Додај трошак корективне операције у вредновању готових производа,
Add Local Holidays,Додај празнике и нерадне дане,
Add Manually,Додај ручно,
Add Or Deduct,Додај или одбиј,
Add Quote,Додај понуду,
Add Raw Materials,Додај сировине,
Add Schedule,Додај распоред,
Add Serial / Batch Bundle,Додај пакет серије / шарже,
Add Serial / Batch No,Додај број серије / шарже,
Add Serial / Batch No (Rejected Qty),Додај број серије / шарже (Одбијена количина),
Add Template,Додај шаблон,
Add Weekly Holidays,Додај недељне празнике,
Add or Deduct,Додај или одбиј,
Add to Holidays,Додај у празнике,
Add to Transit,Додај у транзит,
Added By,Додато од,
Added On,Датум додавања,
Additional Asset Cost,Додатни трошак имовине,
Additional Cost,Додатни трошак,
Additional Cost Per Qty,Додатни трошак по количини,
Additional Costs,Додатни трошкови,
Additional Data,Додатни подаци,
Additional Details,Додатни детаљи,
Additional Discount,Додатни попуст,
Additional Discount Amount,Висина додатног попуста,
Additional Discount Amount (Company Currency),Висина додатног попуста (валута компаније),
Additional Discount Percentage,Додатни проценат попуста,
Additional Info,Додатне информације,
Additional Information,Додатне информације,
Additional Notes,Додатне напомене,
Additional Operating Cost,Додатни оперативни трошкови,
Additional Transferred Qty,Додатно пренета количина,
Additional information regarding the customer.,Додатне информације о купцу.,
Address,Адреса,
Address & Contact,Адреса и контакт,
Address & Contacts,Адреса и контакти,
Address Desc,Опис адресе,
Address HTML,Адреса HTML,
Address Line 1,"Адреса, ред 1",
Address Line 2,"Адреса, ред 2",
Address Name,Адреса,
Address and Contact,Адреса и контакт,
Address and Contacts,Адреса и контакти,
Address used to determine Tax Category in transactions,Адреса се користи за одређивање пореске категорије у трансакцијама,
Adjust Qty,Коригуј количину,
Administrator,Администратор,
Advance Account,Авансни рачун,
Advance Amount,Авансни износ,
Advance Paid,Плаћени аванс,
Advance Payment Date,Датум авансне уплате,
Advance Payment Ledger Entry,Унос авансне уплате у евиденцију уплата,
Advance Payment Status,Статус авансне уплате,
Advance Payments,Авансне уплате,
Advance Taxes and Charges,Аконтација пореза и такси,
Advance Voucher No,Број документа за аванс,
Advance Voucher Type,Врста документа за аванс,
Advance amount,Износ аванса,
Advance payments allocated against orders will only be fetched,Авансне уплате распоређене према наруџбинама биће само преузете,
Advanced Filtering,Напредно филтрирање,
Advanced Settings,Напредна подешавања,
Advances,Аванси,
Against,Против,
Against Account,Против рачуна,
Against Blanket Order,Против оквирног налога,
Against Delivery Note Item,Против ставке отпремнице,
Against Docname,Против назива документа,
Against Doctype,Против врсте DocType,
Against Document Detail No,Против броја детаља документа,
Against Document No,Против броја документа,
Against Expense Account,Против рачуна расхода,
Against Finished Good,На основу готовог производа,
Against Income Account,Против рачуна прихода,
Against Pick List,На основу листе за одабир,
Against Sales Invoice,Против излазне фактуре,
Against Sales Invoice Item,Против ставке на излазној фактури,
Against Sales Order,Против продајне поруџбине,
Against Sales Order Item,Против ставке на продајној поруџбини,
Against Stock Entry,Против уноса залиха,
Against Voucher,Против документа,
Against Voucher No,Против броја документа,
Against Voucher Type,Против врсте документа,
Ageing Based On,Старење засновано на,
Agenda,Агенда,
Agent Busy Message,Порука о заузетости агента,
Agent Details,Детаљи агента,
Agent Group,Група агента,
Agent Unavailable Message,Порука о недоступности агента,
Agents,Агенти,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,"Обједините групу ставки у другу ставку. Ово је корисно уколико одржавате залихе упакованих ставки, а не ставке у пакету",
Algorithm,Алгоритам,
All,Све,
All Activities,Све активности,
All Activities HTML,Све активности HTML,
All Contact,Сви контакти,
All Customer Contact,Сви контакт подаци купаца,
All Employee (Active),Сва запослена лица (активни),
All Lead (Open),Сви потенцијални купци (отворени),
All Sales Partner Contact,Сви контакт подаци продајних партнера,
All Sales Person,Сви продавци,
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,"Све продајне трансакције могу бити означене против више продаваца, тако да можете поставити и пратити циљеве.",
All Supplier Contact,Сви контакт подаци добављача,
All allocations have been successfully reconciled,Све алокације су успешно усклађене,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,Сви коментари и имејлови биће копирани из једног документа у други новокреирани документ (Потенцијал -> Прилика -> Понуда) кроз CRM документа.,
Allocate Advances Automatically (FIFO),Аутоматски расподели авансе (ФИФО),
Allocate Payment Based On Payment Terms,Расподели плаћање на основу услова плаћања,
Allocated,Распоређено,
Allocated Amount,Распоређени износ,
Allocated Entries,Распоређени уноси,
Allocated amount,Распоређени износ,
Allocation,Расподела,
Allocations,Расподеле,
Allow,Дозволи,
Allow Account Creation Against Child Company,Дозволи креирање рачуна за зависну компанију,
Allow Alternative Item,Дозволи алтернативну ставку,
Allow Continuous Material Consumption,Дозволи континуирану потрошњу материјала,
Allow Editing of Items and Quantities in Work Order,Дозволи уређивање ставки и количина у радном налогу,
Allow Excess Material Transfer,Дозволи пренос вишка материјала,
Allow Implicit Pegged Currency Conversion,Дозволи имплицитну конверзију фиксне валуте,
Allow In Returns,Дозволи у повраћајима,
Allow Internal Transfers at Arm's Length Price,Дозволи интерне трансфере по тржишним ценама,
Allow Item To Be Added Multiple Times in a Transaction,Дозволи додавање ставки више пута у трансакцији,
Allow Lead Duplication based on Emails,Дозволи дупликације потенцијалних клијената на основу имејла,
Allow Negative Stock,Дозволи негативно стање залиха,
Allow Negative rates for Items,Дозволи негативне цене за ставке,
Allow Or Restrict Dimension,Дозволи или ограничи димензије,
Allow Overtime,Дозволи прековремени рад,
Allow Partial Payment,Дозволи делимичну уплату,
Allow Partial Reservation,Дозволи делимичне резервације,
Allow Production on Holidays,Дозволи производњу током празника,
Allow Purchase,Дозволи набавку,
Allow Purchase Invoice Creation Without Purchase Order,Дозволи креирање улазне фактуре без набавне поруџбине,
Allow Purchase Invoice Creation Without Purchase Receipt,Дозволи креирање улазне фактуре без пријемнице набавке,
Allow Purchase Order with Zero Quantity,Дозволи набавну поруџбину са нултом количином,
Allow Rename Attribute Value,Дозволи преименовање назива вредности атрибута,
Allow Request for Quotation with Zero Quantity,Дозволи захтев за понуду са нултом количином,
Allow Resetting Service Level Agreement,Дозволи поновно постављање споразума о нивоу услуге,
Allow Sales,Дозволи продају,
Allow Sales Invoice Creation Without Delivery Note,Дозволи креирање излазне фактуре без отпремнице,
Allow Sales Invoice Creation Without Sales Order,Дозволи креирање излазне фактуре без продајне поруџбине,
Allow Stale Exchange Rates,Дозволи неажуриране девизне курсеве,
Allow Supplier Quotation with Zero Quantity,Дозволи понуду добављача са нултом количином,
Allow UOM with Conversion Rate Defined in Item,Дозволи јединицу мере са дефинисаним коефицијентом за конверзију у ставку,
Allow User to Edit Discount,Дозволи кориснику да уређује попуст,
Allow User to Edit Rate,Дозволи кориснику да уређује цене,
Allow Variant UOM to be different from Template UOM,Дозволи да јединица мере варијанте буде различита од јединице мере шаблона,
Allow Zero Rate,Дозволи нулту цену,
Allow Zero Valuation Rate,Дозволи нулту стопу вредновања,
Allow existing Serial No to be Manufactured/Received again,Дозволи да постојећи број серије буде поново произведен/примљен,
Allow material consumptions without immediately manufacturing finished goods against a Work Order,Дозволи потрошњу материјала без тренутне производње готових производа према радном налогу,
Allow multi-currency invoices against single party account ,Дозволи фактуре у различитим валутама за један рачун ,
Allow to Edit Stock UOM Qty for Purchase Documents,Дозволи уређивање количине залиха за документа о куповини,
Allow to Edit Stock UOM Qty for Sales Documents,Дозволи уређивање количине залиха за продајна документа,
Allow to Make Quality Inspection after Purchase / Delivery,Дозволи вршење контроле квалитета након набавке/испоруке,
Allow transferring raw materials even after the Required Quantity is fulfilled,Дозволи трансфер сировина чак и након што су испуњене потребне количине,
Allowed Dimension,Дозвољена димензија,
Allowed Doctypes,Дозвољени DocType,
