"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>نمونه پیام</h5>

&lt;p&gt; از اینکه بخشی از {{ doc.company }} هستید سپاسگزاریم! امیدواریم از خدمات ما لذت ببرید.&lt;/p&gt;

&lt;p&gt; لطفاً صورت‌حساب الکترونیکی پیوست را بررسی فرمایید. مبلغ قابل پرداخت {{ doc.grand_total }} می‌باشد.&lt;/p&gt;

&lt;p&gt; ما نمی‌خواهیم وقتتان صرف رفت‌ و آمد برای پرداخت قبض شود.<br>در نهایت، زندگی زیباست و زمانی که در اختیار دارید باید صرف لذت بردن از آن شود!<br>پس اینجا چند راهکار کوچک برای داشتن زمان بیشتر در زندگی ارائه کرده‌ایم! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; برای پرداخت اینجا کلیک کنید &lt;/a&gt;

</pre>
",
"A Price List is a collection of Item Prices either Selling, Buying, or both",لیست قیمت مجموعه ای از قیمت های آیتم‌های فروش، خرید یا هر دو است,
"A Product or a Service that is bought, sold or kept in stock.",محصول یا خدماتی که خریداری، فروخته یا در انبار نگهداری می‌شود.,
A condition for a Shipping Rule,یک شرط برای یک قانون حمل و نقل,
A customer must have primary contact email.,مشتری باید ایمیل تماس اصلی داشته باشد.,
A logical Warehouse against which stock entries are made.,یک انبار منطقی که در مقابل آن ثبت موجودی انجام می‌شود.,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,یک توزیع کننده شخص ثالث / فروشنده / نماینده کمیسیون / وابسته / فروشنده که محصولات شرکت را به صورت کمیسیون می فروشد.,
A+,A+,
A-,A-,
A4,A4,
AB+,AB+,
AB-,AB-,
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-,
AMC Expiry Date,تاریخ انقضای AMC,
API,API,
API Details,جزئیات API,
API Endpoint,نقطه پایانی API,
API Key,کلید API,
AWB Number,شماره بارنامه هوایی (AWB),
Abbr,مخفف,
Abbreviation,مخفف,
About,درباره,
Academics User,کاربر دانشگاهی,
Acceptance Criteria Formula,فرمول معیارهای پذیرش,
Acceptance Criteria Value,مقدار معیار پذیرش,
Accepted,پذیرفته شده,
Accepted Qty,مقدار پذیرفته شده,
Accepted Qty in Stock UOM,مقدار پذیرفته شده بر حسب واحد اندازه‌گیری موجودی,
Accepted Quantity,مقدار قابل قبول,
Accepted Warehouse,انبار پذیرفته شده,
Access Key,کلید دسترسی,
According to CEFACT/ICG/2010/IC013 or CEFACT/ICG/2010/IC010,طبق CEFACT/ICG/2010/IC013 یا CEFACT/ICG/2010/IC010,
Account Balance,تراز حساب,
Account Category,دسته بندی حساب,
Account Category Name,نام دسته حساب,
Account Closing Balance,تراز اختتامیه حساب,
Account Currency,ارز حساب,
Account Currency (From),ارز حساب (از),
Account Currency (To),ارز حساب (به),
Account Details,جزئیات حساب,
Account Head,سرفصل حساب,
Account Manager,مدیر حساب,
Account Name,نام کاربری,
Account Number,شماره حساب,
Account Opening Balance,تراز افتتاحیه حساب,
Account Paid From,حساب پرداخت شده از,
Account Paid To,حساب پرداخت شده به,
Account Subtype,زیرنوع حساب,
Account Type,نوع حساب,
Account for Change Amount,حساب برای تغییر مبلغ,
Accounting,حسابداری,
Accounting Details,جزئیات حسابداری,
Accounting Dimension,بعد حسابداری,
Accounting Dimension Detail,جزئیات ابعاد حسابداری,
Accounting Dimension Filter,فیلتر ابعاد حسابداری,
Accounting Dimensions,ابعاد حسابداری,
Accounting Dimensions ,ابعاد حسابداری ,
Accounting Dimensions Filter,فیلتر ابعاد حسابداری,
Accounting Entries,ثبت‌های حسابداری,
Accounting Period,دوره حسابرسی,
Accounts,حساب‌ها,
Accounts Closing,بسته شدن حساب‌ها,
Accounts Frozen Till Date,حساب‌ها تا تاریخ مسدود شده‌اند,
Accounts Manager,مدیر حسابداری,
Accounts Payable,حساب‌های پرداختنی,
Accounts Payable Summary,خلاصه حسابهای پرداختنی,
Accounts Receivable,حساب‌های دریافتنی,
Accounts Receivable Credit Account,حساب‌های دریافتنی حساب بستانکار,
Accounts Receivable Discounted Account,حساب‌های دریافتنی حساب تخفیف خورده,
Accounts Receivable Summary,خلاصه حساب‌های دریافتنی,
Accounts Receivable Unpaid Account,حساب‌های دریافتنی حساب پرداخت نشده,
Accounts Receivable/Payable,حساب‌های دریافتنی / پرداختنی,
Accounts Settings,تنظیمات حساب‌ها,
Accounts to Merge,حساب‌ها برای ادغام,
Accumulated Depreciation,استهلاک انباشته,
Accumulated Depreciation Account,حساب استهلاک انباشته,
Accumulated Depreciation Amount,مبلغ استهلاک انباشته,
Acquisition Date,تاریخ اکتساب,
Action,اقدام,
Action If Quality Inspection Is Not Submitted,اقدام در صورت عدم ارسال بازرسی کیفیت,
Action If Quality Inspection Is Rejected,اقدام اگر بازرسی کیفیت رد شود,
Action If Same Rate is Not Maintained,اقدام در صورت عدم حفظ نرخ یکسان,
Action if Accumulated Monthly Budget Exceeded on Actual,اگر بودجه ماهانه انباشته از مقدار واقعی تجاوز کند، اقدام کنید,
Action if Accumulated Monthly Budget Exceeded on MR,اقدام در صورت تجاوز از بودجه ماهانه انباشته در MR,
Action if Accumulated Monthly Budget Exceeded on PO,اقدام در صورت تجاوز از بودجه ماهانه انباشته در PO,
Action if Annual Budget Exceeded on Actual,اقدام در صورت تجاوز از بودجه سالانه از واقعی,
Action if Annual Budget Exceeded on MR,اقدام در صورت تجاوز از بودجه سالانه در MR,
Action if Annual Budget Exceeded on PO,اقدام در صورت تجاوز از بودجه سالانه در PO,
Actions,اقدامات,
Actions performed,اقدامات انجام شده,
Active,فعال,
Active Status,وضعیت فعال,
Activities,فعالیت ها,
Activity,فعالیت,
Activity Type,نوع فعالیت,
Actual,واقعی,
Actual Batch Quantity,مقدار واقعی دسته,
Actual Date,تاریخ واقعی,
Actual Demand,تقاضای واقعی,
Actual End Date,تاریخ پایان واقعی,
Actual End Date (via Timesheet),تاریخ پایان واقعی (از طریق جدول زمانی),
Actual End Time,زمان پایان واقعی,
Actual Operating Cost,هزینه عملیاتی واقعی,
Actual Operation Time,زمان واقعی عملیات,
Actual Qty,مقدار واقعی,
Actual Qty (at source/target),تعداد واقعی (در منبع/هدف),
Actual Qty in Warehouse,مقدار واقعی در انبار,
Actual Start Date,تاریخ شروع واقعی,
Actual Start Date (via Timesheet),تاریخ شروع واقعی (از طریق جدول زمانی),
Actual Start Time,زمان واقعی شروع,
Actual Time,زمان واقعی,
Actual Time and Cost,زمان و هزینه واقعی,
Actual Time in Hours (via Timesheet),زمان واقعی به ساعت (از طریق جدول زمانی),
Add,افزودن,
Add Corrective Operation Cost in Finished Good Valuation,افزودن هزینه عملیات اصلاحی در ارزش گذاری کالای تمام شده,
Add Local Holidays,افزودن تعطیلات محلی,
Add Manually,افزودن دستی,
Add Or Deduct,افزودن یا کسر,
Add Quote,افزودن نقل قول,
Add Raw Materials,افزودن مواد اولیه,
Add Schedule,افزودن زمان‌بندی,
Add Serial / Batch Bundle,افزودن باندل سریال / دسته,
Add Serial / Batch No,افزودن سریال / شماره دسته,
Add Serial / Batch No (Rejected Qty),افزودن سریال / شماره دسته (تعداد رد شده),
Add Template,افزودن الگو,
Add Weekly Holidays,افزودن تعطیلات هفتگی,
Add or Deduct,اضافه یا کسر,
Add to Holidays,افزودن به تعطیلات,
Add to Transit,افزودن به ترانزیت,
Added By,اضافه شده توسط,
Added On,اضافه شده در,
Additional Cost Per Qty,هزینه اضافی در هر تعداد,
Additional Costs,هزینه های اضافی,
Additional Data,اطلاعات بیشتر,
Additional Details,توضیحات بیشتر,
Additional Discount,تخفیف اضافی,
Additional Discount Amount,مبلغ تخفیف اضافی,
Additional Discount Amount (Company Currency),مبلغ تخفیف اضافی (ارز شرکت),
Additional Discount Percentage,درصد تخفیف اضافی,
Additional Info,اطلاعات اضافی,
Additional Information,اطلاعات تکمیلی,
Additional Notes,یادداشت های اضافی,
Additional Operating Cost,هزینه عملیاتی اضافی,
Additional information regarding the customer.,اطلاعات تکمیلی در مورد مشتری.,
Address,آدرس,
Address & Contact,آدرس و تماس,
Address & Contacts,آدرس و مخاطبین,
Address Desc,آدرس توصیف,
Address HTML,آدرس HTML,
Address Line 1,آدرس خط 1,
Address Line 2,آدرس خط 2,
Address Name,نام آدرس,
Address and Contact,آدرس و تماس,
Address and Contacts,آدرس و مخاطبین,
Address used to determine Tax Category in transactions,آدرس مورد استفاده برای تعیین دسته مالیات در معاملات,
Administrator,ادمین,
Advance Account,حساب پیش‌پرداخت,
Advance Amount,مبلغ پیش‌پرداخت,
Advance Paid,پیش‌پرداخت شده,
Advance Payment Date,تاریخ پیش‌پرداخت,
Advance Payment Ledger Entry,ثبت دفتر پیش‌پرداخت,
Advance Payment Status,وضعیت پیش‌پرداخت,
Advance Payments,پیش‌پرداخت,
Advance Taxes and Charges,پیش‌پرداخت مالیات و هزینه ها,
Advance Voucher No,شماره سند مالی پیش‌پرداخت,
Advance Voucher Type,نوع سند مالی پیش‌پرداخت,
Advance amount,مبلغ پیش‌پرداخت,
Advance payments allocated against orders will only be fetched,پیش‌پرداخت‌های تخصیص یافته در برابر سفارش ها فقط واکشی می‌شود,
Advanced Filtering,فیلتر پیشرفته,
Advanced Settings,تنظیمات پیشرفته,
Advances,پیش‌پرداخت‌ها,
Against,در برابر,
Against Account,در مقابل حساب,
Against Blanket Order,در مقابل سفارش کلی,
Against Delivery Note Item,در مقابل آیتم یادداشت تحویل,
Against Docname,در مقابل Docname,
Against Doctype,در مقابل Doctype,
Against Document Detail No,در مقابل جزئیات سند شماره,
Against Document No,در مقابل سند شماره,
Against Expense Account,در مقابل حساب هزینه,
Against Income Account,در مقابل حساب درآمد,
Against Sales Invoice,در مقابل فاکتور فروش,
Against Sales Invoice Item,در مقابل کالای فاکتور فروش,
Against Sales Order,در مقابل دستور فروش,
Against Sales Order Item,در مقابل کالای سفارش فروش,
Against Stock Entry,در مقابل ثبت موجودی,
Against Voucher,در مقابل سند مالی,
Against Voucher No,در مقابل سند مالی شماره,
Against Voucher Type,در مقابل نوع سند مالی,
Ageing Based On,سالخوردگی بر اساس,
Agenda,دستور جلسه,
Agent Busy Message,پیام مامور مشغول,
Agent Details,جزئیات نماینده,
Agent Group,گروه عامل,
Agent Unavailable Message,پیام عامل در دسترس نیست,
Agents,عوامل,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,گروهی از آیتم‌ها را در یک آیتم دیگر جمع کنید. اگر موجودی آیتم‌های بسته بندی شده را نگهداری می‌کنید و نه آیتم باندل شده، مفید است,
Algorithm,الگوریتم,
All,همه,
All Activities,تمام فعالیت ها,
All Activities HTML,تمام فعالیت ها HTML,
All Contact,همه مخاطبین,
All Customer Contact,همه مخاطبین مشتری,
All Employee (Active),همه کارمندان (فعال),
All Lead (Open),همه سرنخ‌ها (باز),
All Sales Partner Contact,همه مخاطبین شریک فروش,
All Sales Person,همه پرسنل فروش,
All Supplier Contact,همه مخاطبین تامین کننده,
All allocations have been successfully reconciled,همه تخصیص ها با موفقیت تطبیق داده شده است,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,تمام دیدگاه‌ها و ایمیل ها از یک سند به سند جدید ایجاد شده دیگر (سرنخ -> فرصت -> پیش‌فاکتور) در سراسر اسناد CRM کپی می‌شوند.,
Allocate Advances Automatically (FIFO),تخصیص خودکار پیش‌پرداخت‌ها (FIFO),
Allocate Payment Based On Payment Terms,تخصیص پرداخت بر اساس شرایط پرداخت,
Allocated,اختصاص داده شده است,
Allocated Amount,مبلغ تخصیص یافته,
Allocated Entries,ثبت‌های اختصاص داده شده,
Allocated amount,مبلغ تخصیص یافته,
Allocation,تخصیص,
Allocations,تخصیص ها,
Allow,اجازه,
Allow Account Creation Against Child Company,اجازه ایجاد حساب در مقابل شرکت فرزند,
Allow Alternative Item,آیتم جایگزین مجاز است,
Allow Continuous Material Consumption,اجازه مصرف مداوم مواد,
Allow Editing of Items and Quantities in Work Order,اجازه ویرایش آیتم‌ها و مقادیر در دستور کار,
Allow Excess Material Transfer,اجازه انتقال مواد اضافی را بدهید,
Allow Internal Transfers at Arm's Length Price,اجازه انتقالات داخلی با قیمت منصفانه,
Allow Item To Be Added Multiple Times in a Transaction,اجازه افزودن یک آیتم چندین بار در یک تراکنش,
Allow Lead Duplication based on Emails,اجازه تکرار سرنخ بر اساس ایمیل,
Allow Negative Stock,موجودی منفی مجاز است,
Allow Negative rates for Items,نرخ های منفی برای آیتم‌ها مجاز است,
Allow Or Restrict Dimension,اجازه یا محدود کردن ابعاد,
Allow Overtime,اجازه اضافه کاری,
Allow Partial Payment,اجازه پرداخت جزئی,
Allow Partial Reservation,اجازه رزرو جزئی,
Allow Production on Holidays,اجازه تولید در تعطیلات,
Allow Purchase,اجازه خرید,
Allow Purchase Invoice Creation Without Purchase Order,اجازه ایجاد فاکتور خرید بدون سفارش خرید,
Allow Purchase Invoice Creation Without Purchase Receipt,اجازه ایجاد فاکتور خرید بدون رسید خرید,
Allow Purchase Order with Zero Quantity,اجازه ثبت سفارش خرید با مقدار صفر,
Allow Rename Attribute Value,اجازه تغییر نام مقدار ویژگی,
Allow Request for Quotation with Zero Quantity,اجازه درخواست پیش‌فاکتور با مقدار صفر,
Allow Resetting Service Level Agreement,اجازه بازنشانی قرارداد سطح سرویس,
Allow Sales,اجازه فروش,
Allow Sales Invoice Creation Without Delivery Note,اجازه ایجاد فاکتور فروش بدون یادداشت تحویل,
Allow Sales Invoice Creation Without Sales Order,اجازه ایجاد فاکتور فروش بدون سفارش فروش,
Allow Stale Exchange Rates,نرخ های مبادله قدیمی را مجاز کنید,
Allow Supplier Quotation with Zero Quantity,اجازه ثبت پیش‌فاکتور تأمین‌کننده با مقدار صفر,
Allow User to Edit Discount,اجازه ویرایش تخفیف توسط کاربر,
Allow User to Edit Rate,اجازه ویرایش نرخ توسط کاربر,
Allow Variant UOM to be different from Template UOM,اجازه دهید UOM گونه با UOM الگو متفاوت باشد,
Allow Zero Rate,اجازه نرخ صفر,
Allow Zero Valuation Rate,نرخ ارزش‌گذاری صفر مجاز است,
Allow existing Serial No to be Manufactured/Received again,اجازه استفاده مجدد از شماره سریال موجود برای تولید/دریافت,
Allow material consumptions without immediately manufacturing finished goods against a Work Order,اجازه مصرف مواد را بدون تولید فوری کالاهای تمام شده در برابر دستور کار بدهید,
Allow multi-currency invoices against single party account , صورتحساب‌های چند ارزی را در برابر حساب یک طرف مجاز کنید,
Allow to Edit Stock UOM Qty for Purchase Documents,اجازه ویرایش مقدار UOM موجودی برای اسناد خرید,
Allow to Edit Stock UOM Qty for Sales Documents,اجازه ویرایش مقدار UOM موجودی برای اسناد فروش,
Allow to Make Quality Inspection after Purchase / Delivery,اجازه دهید پس از خرید/تحویل، بازرسی کیفیت انجام شود,
Allow transferring raw materials even after the Required Quantity is fulfilled,اجازه انتقال مواد اولیه حتی پس از برآورده شدن مقدار مورد نیاز,
Allowed Dimension,ابعاد مجاز,
Allowed Doctypes,Doctypes مجاز,
Allowed To Transact With,مجاز به تراکنش با,
Allows to keep aside a specific quantity of inventory for a particular order.,اجازه می‌دهد تا مقدار مشخصی از موجودی را برای یک سفارش خاص کنار بگذارید.,
Allows users to submit Purchase Orders with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,اجازه می‌دهد کاربران سفارش خرید با مقدار صفر ثبت کنند. این ویژگی زمانی مفید است که نرخ‌ها ثابت هستند اما مقادیر هنوز مشخص نشده‌اند. مثلاً در قراردادهای نرخ‌گذاری.,
Allows users to submit Request for Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,اجازه می‌دهد کاربران درخواست پیش‌فاکتور با مقدار صفر ثبت کنند. این ویژگی زمانی مفید است که نرخ‌ها ثابت هستند اما مقادیر هنوز مشخص نشده‌اند. مثلاً در قراردادهای نرخ‌گذاری.,
Allows users to submit Supplier Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,اجازه می‌دهد کاربران پیش‌فاکتور تامین کننده با مقدار صفر ثبت کنند. این ویژگی زمانی مفید است که نرخ‌ها ثابت هستند اما مقادیر هنوز مشخص نشده‌اند. مثلاً در قراردادهای نرخ‌گذاری.,
Alternative Item Code,کد آیتم جایگزین,
Alternative Item Name,نام آیتم جایگزین,
Always Ask,همیشه بپرس,
Amount,مبلغ,
Amount (Company Currency),مبلغ (ارز شرکت),
Amount Difference,تفاوت مبلغ,
Amount Difference with Purchase Invoice,تفاوت مبلغ با فاکتور خرید,
Amount Eligible for Commission,مبلغ واجد شرایط برای کمیسیون,
Amount In Figure,مبلغ در شکل,
Amount in Account Currency,مبلغ به ارز حساب,
Amount in party's bank account currency,مبلغ به ارز حساب بانکی طرف,
Amount in transaction currency,مبلغ به ارز تراکنش,
Amounts,مبالغ,
An Item Group is a way to classify items based on types.,گروه آیتم راهی برای دسته‌بندی آیتم‌ها بر اساس انواع است.,
Analytics,تجزیه و تحلیل,
Annual Expenses,هزینه های سالانه,
Annual Income,درآمد سالانه,
Annual Revenue,درآمد سالانه,
Applicable Charges,هزینه های قابل اجرا,
Applicable Dimension,ابعاد قابل اجرا,
Applicable For,قابل استفاده برای,
Applicable Holiday List,لیست تعطیلات قابل اجرا,
Applicable Modules,ماژول های قابل اجرا,
Applicable On Account,قابل اجرا در حساب,
Applicable To (Designation),قابل اجرا برای (نقش سازمانی),
Applicable To (Employee),قابل اجرا برای (کارمند),
Applicable To (Role),قابل اجرا برای (نقش),
Applicable To (User),قابل اجرا برای (کاربر),
Applicable for Countries,قابل اجرا برای کشورها,
Applicable for Users,قابل اجرا برای کاربران,
Applicable for external driver,قابل استفاده برای درایور خارجی,
Applicable on Material Request,قابل اجرا در درخواست مواد,
Applicable on Purchase Order,قابل اجرا در سفارش خرید,
Applicable on booking actual expenses,قابل اجرا در رزرو هزینه های واقعی,
Applied on each reading.,در هر خواندن اعمال می‌شود.,
Applies To,اعمال می‌شود به,
Apply Additional Discount On,اعمال تخفیف اضافی در,
Apply Discount On,اعمال تخفیف در,
Apply Discount on Discounted Rate,اعمال تخفیف در نرخ با تخفیف,
Apply Discount on Rate,اعمال تخفیف در نرخ,
Apply Multiple Pricing Rules,قوانین قیمت گذاری چندگانه را اعمال کنید,
Apply On,اعمال روی,
Apply Putaway Rule,اعمال قانون جانمایی,
Apply Recursion Over (As Per Transaction UOM),اعمال بازگشت بیش از (بر اساس UOM تراکنش),
Apply Rule On Brand,اعمال قانون روی برند,
Apply Rule On Item Code,اعمال قانون روی کد آیتم,
Apply Rule On Item Group,Rule On Item Group را اعمال کنید,
Apply Rule On Other,اعمال قانون روی موارد دیگر,
Apply SLA for Resolution Time,اعمال SLA برای زمان حل و فصل,
Apply restriction on dimension values,اعمال محدودیت در مقادیر ابعاد,
Apply to All Inventory Documents,برای همه اسناد موجودی اعمال شود,
Apply to Document,درخواست برای سند,
Appointment,قرار ملاقات,
Appointment Booking Settings,تنظیمات رزرو قرار,
Appointment Booking Slots,اسلات رزرو قرار,
Appointment Details,جزئیات قرار ملاقات,
Appointment Duration (In Minutes),مدت قرار (بر حسب دقیقه),
Appointment With,ملاقات با,
Approving Role (above authorized value),نقش تأیید کننده (بالاتر از مقدار مجاز),
Approving User  (above authorized value),تأیید کاربر (بالاتر از مقدار مجاز),
Approximately match the description/party name against parties,تقریباً توصیف/نام طرف را با طرف‌ها مطابقت دهید,
Area,مساحت,
Area UOM,منطقه UOM,
As per Stock UOM,مطابق واحد اندازه‌گیری موجودی,
Assembly Items,آیتم‌های مونتاژ,
Asset,دارایی,
Asset Account,حساب دارایی,
Asset Activity,فعالیت دارایی,
Asset Capitalization,سرمایه گذاری دارایی‌ها,
Asset Capitalization Asset Item,دارایی دارایی با سرمایه,
Asset Capitalization Service Item,آیتم خدمات سرمایه گذاری دارایی,
Asset Capitalization Stock Item,آیتم موجودی سرمایه گذاری دارایی,
Asset Category,دسته دارایی,
Asset Category Account,حساب دسته دارایی,
Asset Category Name,نام دسته دارایی,
Asset Depreciation Cost Center,مرکز هزینه استهلاک دارایی,
Asset Depreciation Ledger,دفتر استهلاک دارایی,
Asset Depreciation Schedule,جدول استهلاک دارایی‌ها,
Asset Depreciations and Balances,استهلاک و تراز دارایی‌ها,
Asset Details,جزئیات دارایی,
Asset Disposal,واگذاری دارایی,
Asset Finance Book,دفتر مالی دارایی,
Asset Location,مکان دارایی,
Asset Maintenance,نگهداری دارایی,
Asset Maintenance Log,لاگ نگهداری دارایی,
Asset Maintenance Task,تسک نگهداری دارایی,
Asset Maintenance Team,تیم نگهداری دارایی,
Asset Movement,جابجایی دارایی,
Asset Movement Item,آیتم جابجایی دارایی,
Asset Name,نام دارایی,
Asset Naming Series,سری نام‌گذاری دارایی,
Asset Owner,مالک دارایی,
Asset Owner Company,شرکت مالک دارایی,
Asset Quantity,مقدار دارایی,
Asset Received But Not Billed,دارایی دریافت شده اما صورتحساب نشده,
Asset Repair,تعمیر دارایی,
Asset Repair Consumed Item,کالای مصرفی تعمیر دارایی,
Asset Repair Purchase Invoice,فاکتور خرید تعمیر دارایی,
Asset Settings,تنظیمات دارایی,
Asset Shift Allocation,تخصیص شیفت دارایی,
Asset Shift Factor,ضریب شیفت دارایی,
Asset Status,وضعیت دارایی,
Asset Value,ارزش دارایی,
Asset Value Adjustment,تعدیل ارزش دارایی,
Assets,دارایی‌ها,
Assign To,اختصاص دادن به,
Assign to Name,تخصیص به نام,
Assignment Conditions,شرایط تخصیص,
"Attach a comma separated .csv file with two columns, one for the old name and one for the new name.",یک فایل .csv جدا شده با کاما با دو ستون، یکی برای نام قدیمی و دیگری برای نام جدید، پیوست کنید.,
Attach custom Chart of Accounts file,پیوست فایل نمودار حساب‌های سفارشی,
Attachment,پیوست,
Attendance & Leaves,حضور و غیاب و مرخصی,
Attendance Device ID (Biometric/RF tag ID),شناسه دستگاه حضور و غیاب (شناسه تگ بیومتریک/RF),
Attribute,ویژگی,
Attribute Name,نام ویژگی,
Attribute Value,مقدار ویژگی,
Auditor,ممیز، مامور رسیدگی,
Authorised By,مجاز توسط,
Authorization Control,کنترل مجوز,
Authorization Rule,قانون مجوز,
Authorized Value,ارزش مجاز,
Auto Create Assets on Purchase,ایجاد خودکار دارایی در هنگام خرید,
Auto Create Exchange Rate Revaluation,ایجاد خودکار تجدید ارزیابی نرخ ارز,
Auto Create Purchase Receipt,ایجاد خودکار رسید خرید,
Auto Create Serial and Batch Bundle For Outward,ایجاد خودکار باندل سریال و دسته برای خروجی,
Auto Create Subcontracting Order,ایجاد خودکار سفارش پیمانکاری فرعی,
Auto Created,به صورت خودکار ایجاد شد,
Auto Created Serial and Batch Bundle,باندل سریال و دسته ایجاد شده به صورت خودکار,
Auto Creation of Contact,ایجاد خودکار مخاطب,
Auto Insert Item Price If Missing,درج خودکار قیمت آیتم در صورت فراموش شدن,
Auto Material Request,درخواست مواد خودکار,
Auto Name,نام خودکار,
Auto Opt In (For all customers),شرکت خودکار (برای همه مشتریان),
Auto Reconcile Payments,تطبیق خودکار پرداخت‌ها,
Auto Repeat,تکرار خودکار,
Auto Repeat Detail,جزئیات تکرار خودکار,
Auto Reserve Serial and Batch Nos,شماره سریال و دسته رزرو خودکار,
