"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Standart Şartlar ve Koşullar Örneği</h4>

<pre>Sipariş numarası için Teslimat Koşulları {{ name }}

-Sipariş Tarihi: {{ transaction_date }} 
-Beklenen Teslimat Tarihi: {{ delivery_date }}
</pre>

<h4>Alan adları nasıl alınır</h4>

<p>E-posta şablonunuzda kullanabileceğiniz alan adları, e-postayı gönderdiğiniz belgedeki alanlardır. Herhangi bir belgenin alanlarını Kurulum &gt; Form Görünümünü Özelleştir ve belge türünü (örneğin Satış Faturası) seçerek bulabilirsiniz</p>

<h4>Şablonlama</h4>

<p>Şablonlar Jinja Şablonlama Dili kullanılarak derlenir. Jinja hakkında daha fazla bilgi edinmek için <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">bu dokümanı okuyun.</a></p>",
"<h5 class=""text-muted uppercase"">Or</h5>","<h5 class=""text-muted uppercase"">Ya da</h5>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Account Number Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Hesap Numarası Ayarları</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Amount In Words</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Kelime Cinsinden Miktar</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Date Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Tarih Ayarları</label>",
"<p>In your <b>Email Template</b>, you can use the following special variables:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: A link where your supplier can set a new password to log into your portal.
        </li>
        <li>
            <code>{{ portal_link }}</code>: A link to this RFQ in your supplier portal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: The company name of your supplier.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: The contact person of your supplier.
        </li><li>
            <code>{{ user_fullname }}</code>: Your full name.
        </li>
    </ul>
<p></p>
<p>Apart from these, you can access all values in this RFQ, like <code>{{ message_for_supplier }}</code> or <code>{{ terms }}</code>.</p>","<p><b>E-posta Şablonunuzda</b>, aşağıdaki özel değişkenleri kullanabilirsiniz:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: Tedarikçinizin portalınıza giriş yapmak için yeni bir şifre belirleyebileceği bir bağlantı.
        </li>
        <li>
            <code>{{ portal_link }}</code>: Tedarikçi portalınızda bu Fiyat Teklifi Talebine yönlendiren bir bağlantı.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: Tedarikçinizin şirket adı.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: Tedarikçinizin iletişim kişisi.
        </li><li>
            <code>{{ user_fullname }}</code>: Tam adınız.
        </li>
    </ul>
<p></p>
<p>Bunların dışında, bu Fiyat Teklifi Talebindeki tüm değerlere, <code>{{ message_for_supplier }}</code> veya <code>{{ terms }}</code> gibi, erişebilirsiniz.</p>",
"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Mesaj Örneği</h5>

&lt;p&gt; {{ doc.company }}'in bir parçası olduğunuz için teşekkür ederiz! Hizmetten keyif aldığınızı umuyoruz.&lt;/p&gt;

&lt;p&gt; E-Fatura ekstresini ekte bulabilirsiniz. Ödenmemiş tutar {{ doc.grand_total }}'dir.&lt;/p&gt;

&lt;p&gt; Faturanızı ödemek için oradan oraya koşturarak zaman harcamanızı istemiyoruz.<br>Sonuçta, hayat güzeldir ve elinizdeki zamanı tadını çıkarmak için harcamalısınız!<br>İşte hayatınıza daha fazla zaman ayırmanıza yardımcı olacak küçük yollarımız! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; ödeme yapmak için tıklayın &lt;/a&gt;

</pre>
",
"<pre><h5>Message Example</h5>

&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Mesaj Örneği</h5>

&lt;p&gt;Sevgili {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt; {{ doc.doctype }}, {{ doc.name }} için {{ doc.grand_total }}için ödeme talep ediyoruz.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; ödemek için buraya tıklayın &lt;/a&gt;

</pre>
",
"<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Child Document</th>
         <th class=""table-sr"" style=""width: 50%;"">Non Child Document</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> To access parent document field use parent.fieldname and to access child table document field use doc.fieldname </p>

         </td>
         <td>
                    <p>To access document field use doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Example: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Example: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Manufacture""</p>    
          </td>
</tr>

</tbody>
</table>






","<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Çocuk Belgesi</th>
         <th class=""table-sr"" style=""width: 50%;"">Çocuk Olmayan Belge</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> Üst belge alanına erişmek için parent.fieldname ve alt tablo belge alanına erişmek için doc.fieldname kullanın </p>

         </td>
         <td>
                    <p>Belge alanına erişmek için doc.fieldname kullanın </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Örnek: </b> parent.doctype == ""Stok Girişi"" ve doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Örnek: </b> doc.doctype == ""Stok Girişi"" ve doc.purpose == ""Üretim""</p>    
          </td>
</tr>

</tbody>
</table>






",
"A Price List is a collection of Item Prices either Selling, Buying, or both","Fiyat Listesi, Satılan, Alınan veya Her İkisi de Olan Ürün Fiyatlarının bir koleksiyonudur",
"A Product or a Service that is bought, sold or kept in stock.","Alınan, satılan veya stokta tutulan bir Ürün veya Hizmet.",
A condition for a Shipping Rule,Nakliye Kuralı için bir koşul,
A customer must have primary contact email.,Müşterinin birincil iletişim e-postasına sahip olması gerekir.,
A logical Warehouse against which stock entries are made.,Stok girişlerinin yapıldığı mantıksal bir Depo.,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,Şirketin ürünlerini komisyon karşılığında satan üçüncü parti bir distribütör / bayi / bağlı kuruluş / ortak.,
A+,A+,
A-,A-,
A4,A4,
AB+,AB+,
AB-,AB-,
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-,
AMC Expiry Date,Bakım Sözleşmesi Bitiş Tarihi,
API,API,
API Details,API Ayrıntıları,
API Endpoint,API Endpoint,
API Key,API Anahtarı,
AWB Number,AWB Numarası,
Abbr,Kısaltma,
Abbreviation,Kısaltma,
About,Hakkında,
Academics User,Akademik Kullanıcı,
Acceptance Criteria Formula,Kabul Kriterleri Formülü,
Acceptance Criteria Value,Kabul Kriterleri Değeri,
Accepted,Kabul Edildi,
Accepted Qty,Kabul Edilen Miktar,
Accepted Qty in Stock UOM,Stok Biriminde Kabul Edilen Miktar,
Accepted Quantity,Kabul Edilen Miktar,
Accepted Warehouse,Kabul Deposu,
Access Key,Erişim Anahtarı,
According to CEFACT/ICG/2010/IC013 or CEFACT/ICG/2010/IC010,CEFACT/ICG/2010/IC013 veya CEFACT/ICG/2010/IC010 Standartına Göre,
Account,Hesap,
Account Balance,Hesap Bakiyesi,
Account Closing Balance,Hesap Kapanış Bakiyesi,
Account Currency,Hesap Para Birimi,
Account Currency (From),Hesap Para Birimi (Borç),
Account Currency (To),Hesap Para Birimi (Alacak),
Account Details,Hesap Detayları,
Account Head,Ana Hesap,
Account Manager,Muhasebe Müdürü,
Account Name,Hesap İsmi,
Account Number,Hesap Numarası,
Account Opening Balance,Hesap Açılış Bakiyesi,
Account Paid From,Ödemenin Yapıldığı Hesap,
Account Paid To,Ödemenin Yapılacağı Hesap,
Account Subtype,Hesap Alt Türü,
Account Type,Hesap Türü,
Account for Change Amount,Değişim Tutarı Hesabı,
Accounting,Muhasebe,
Accounting Details,Muhasebe Detayları,
Accounting Dimension,Muhasebe Boyutları,
Accounting Dimension Detail,Muhasebe Boyut Detayı,
Accounting Dimension Filter,Muhasebe Boyutu Filtresi,
Accounting Dimensions,Muhasebe Boyutları,
Accounting Dimensions ,Muhasebe Boyutları,
Accounting Dimensions Filter,Muhasebe Boyutları Filtresi,
Accounting Entries,Muhasebe Girişleri,
Accounting Period,Hesap Dönemi,
Accounts,Muhasebe,
Accounts Closing,Hesap Kapanış,
Accounts Frozen Till Date,Hesaplar Bugüne Kadar Donduruldu,
Accounts Manager,Hesap Yöneticisi,
Accounts Payable,Borç Hesabı,
Accounts Payable Summary,Borç Hesabı Özeti,
Accounts Receivable,Alacak Hesapları,
Accounts Receivable / Payable Tuning,Alacaklar / Borçlar Ayarlaması,
Accounts Receivable Credit Account,Alacak Alacak Hesabı,
Accounts Receivable Discounted Account,Alacak Hesapları,
Accounts Receivable Summary,Alacak Hesapları Özeti,
Accounts Receivable Unpaid Account,Alacaksız Alacak Hesabı,
Accounts Receivable/Payable,Alacak/Borç Hesapları,
Accounts Settings,Muhasebe Ayarları,
Accounts User,Muhasebe Kullanıcısı,
Accounts to Merge,Birleştirilecek Hesaplar,
Accumulated Depreciation,Birikmiş Amortisman,
Accumulated Depreciation Account,Birikmiş Amortisman Hesabı,
Accumulated Depreciation Amount,Birikmiş Amortisman Tutarı,
Acquisition Date,Alım Tarihi,
Action,İşlem,
Action If Quality Inspection Is Not Submitted,Kalite Belgesinin Gönderilmemesi Durumunda Yapılacak İşlem,
Action If Quality Inspection Is Rejected,Kalite Denetimi Reddedilirse Yapılacak İşlem,
Action If Same Rate is Not Maintained,Fiyat Uyuşmazlığında Yapılacak İşlem,
Action if Accumulated Monthly Budget Exceeded on Actual,Gerçek Giderde Birikimli Aylık Bütçe Aşım Eylemi,
Action if Accumulated Monthly Budget Exceeded on MR,Malzeme Talebinde Birikimli Aylık Bütçe Aşım Eylemi,
Action if Accumulated Monthly Budget Exceeded on PO,Satın Almada Birikimli Aylık Bütçe Aşım Eylemi,
Action if Accumulative Monthly Budget Exceeded on Cumulative Expense,Kümülatif Giderde Aylık Birikimli Bütçe Aşılmışsa Yapılacak İşlem,
Action if Annual Budget Exceeded on Actual,Gerçek Giderde Yıllık Bütçe Aşım Eylemi,
Action if Annual Budget Exceeded on MR,Malzeme Talebinde Yıllık Bütçe Aşım Eylemi,
Action if Annual Budget Exceeded on PO,Satın Almada Yıllık Bütçe Aşım Eylemi,
Action if Anual Budget Exceeded on Cumulative Expense,Yıllık Bütçenin Toplam Gider Üzerinden Aşılması Durumunda Yapılacak İşlem,
Action on New Invoice,Yeni Fatura Üzerinde İşlem,
Actions,İşlemler,
Actions performed,Gerçekleştirilen İşlemler,
Active,Aktif,
Active Status,Aktif Durum,
Activities,Aktiviteler,
Activity,Aktivite,
Activity Cost,Faaliyet Maliyeti,
Activity Type,Aktivite Türü,
Actual,Gerçek,
Actual Batch Quantity,Gerçek Parti Miktarı,
Actual Date,Gerçekleşen Tarih,
Actual End Date,Gerçek Bitiş Tarihi,
Actual End Date (via Timesheet),Gerçek bitiş tarihi (Zaman Tablosu'ndan),
Actual End Time,Gerçek Bitiş Zamanı,
Actual Operating Cost,Gerçek Operasyon Maliyeti,
Actual Operation Time,Gerçek Çalışma Süresi,
Actual Qty,Gerçek Miktar,
Actual Qty (at source/target),Gerçek Miktar (Kaynak/Hedef),
Actual Qty in Warehouse,Depodaki Gerçek Miktar,
Actual Start Date,Gerçekleşen Başlama Tarihi,
Actual Start Date (via Timesheet),Gerçek başlangış tarihi (Zaman Tablosu'ndan),
Actual Start Time,Gerçek Başlangıç Zamanı,
Actual Time,Gerçek Zaman,
Actual Time and Cost,Gerçek Süre ve Maliyet,
Actual Time in Hours (via Timesheet),Toplam Saat (Zaman Çizgelgesi),
Add,Yeni,
Add Corrective Operation Cost in Finished Good Valuation,Bitmiş Ürün Değerlemesinde Düzeltici Operasyon Maliyeti Ekle,
Add Local Holidays,Yerel Tatilleri Ekle,
Add Manually,Manuel Olarak Ekle,
Add Or Deduct,Ekle veya Çıkar,
Add Quote,Teklif Ekle,
Add Raw Materials,Hammadde Ekle,
Add Serial / Batch Bundle,Seri / Toplu Paket Ekle,
Add Serial / Batch No,Seri / Parti No Ekle,
Add Serial / Batch No (Rejected Qty),Seri / Parti No Ekle (Reddedilen Miktar),
Add Template,Şablon Ekle,
Add Weekly Holidays,Haftalık Tatilleri Ekle,
Add or Deduct,Ekle veya Çıkar,
Add to Holidays,Tatillere Ekle,
Add to Transit,Transite Ekle,
Added By,Ekleyen,
Added On,Eklenme Tarihi,
Additional Asset Cost,Ek Varlık Maliyeti,
Additional Cost,Ek Tutar,
Additional Cost Per Qty,Adet Başına Ek Maliyet,
Additional Costs,Ek Maliyetler,
Additional Data,Ek Veriler,
Additional Details,Ek Detaylar,
Additional Discount,Ek İndirim,
Additional Discount Amount,Ek İndirim Tutarı,
Additional Discount Amount (Company Currency),Ek İndirim Tutarı,
Additional Discount Percentage,Ek İndirim Yüzdesi,
Additional Info,Ek Bilgiler,
Additional Information,Ekle Bilgi,
Additional Notes,Ek Notlar,
Additional Operating Cost,Ek Operasyon Maliyeti,
Additional information regarding the customer.,Müşteri ile ilgili ek bilgiler.,
Address,Adres,
Address & Contact,Adresler,
Address & Contacts,Adres,
Address Desc,Azalan Adres,
Address HTML,Adres HTML'si,
Address Name,Adres İsmi,
Address and Contact,İletişim Bilgileri,
Address and Contacts,Adres ve Kişi Bilgileri,
Address used to determine Tax Category in transactions,Vergi Kategorisini belirlemek için kullanılacak olan adres.,
Administrator,Yönetici,
Advance Account,Avans Hesabı,
Advance Amount,Peşinat Tutarı,
Advance Paid,Avans Ödemesi,
Advance Payment Date,Peşinat Ödeme Tarihi,
Advance Payment Ledger Entry,Peşin Ödeme Muhasebe Kaydı,
Advance Payment Status,Peşinat Ödemesi Durumu,
Advance Payments,Peşinat Ödemeleri,
Advance Taxes and Charges,Peşin Vergiler ve Harçlar,
Advance amount,Avans Tutarı,
Advance payments allocated against orders will only be fetched,Sadece siparişlere karşılık gelen avans ödemeleri alınacaktır.,
Advanced Settings,Gelişmiş Ayarlar,
Advances,Avanslar,
Against,Karşılığında,
Against Account,Hesap,
Against Blanket Order,Genel Siparişe Karşılık,
Against Delivery Note Item,Sevk irsaliyesi kalemine karşı,
Against Docname,Belge Adına Karşı,
Against Doctype,Belge Türüne Karşı,
Against Document Detail No,Karşılık Belge Detay No.,
Against Document No,Karşılık Belge No.,
Against Expense Account,Karşılık Gider Hesabı,
Against Income Account,Karşılık Gelir Hesabı,
Against Sales Invoice,Satış Faturası Karşılığı,
Against Sales Invoice Item,Satış Fatura Kalemi karşılığı,
Against Sales Order,Satış Siparişi Karşılığı,
Against Sales Order Item,Satış Sipariş Kalemi karşılığı,
Against Stock Entry,Stok Girişi Karşılığı,
Against Voucher,Fatura,
Against Voucher No,İlgili Belge No,
Against Voucher Type,Fatura Türü,
Ageing Based On,Yaşlandırma Kriteri,
Agenda,Gündem,
Agent Busy Message,Temsilci Meşgul Mesajı,
Agent Details,Temsilci Detayları,
Agent Group,Temsilci Grubu,
Agent Unavailable Message,Temsilci Müsait Değil Mesajı,
Agents,Temsilciler,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,"Bir grup Ürünü başka bir Ürün altında birleştirin. Bu, paketlenmiş ürünlerin stoklarını yönetirken, paketlenmemiş ürünün stoğu yönetilmek istendiği durumlarda faydalıdır.",
Algorithm,Algoritma,
All,Tümü,
All Activities,Tüm Aktiviteler,
All Activities HTML,Tüm Etkinlikler HTML,
All Contact,Tüm Kişiler,
All Customer Contact,Tüm Müşteri İrtibatları,
All Employee (Active),Tüm Personeller (Aktif),
All Lead (Open),Tüm Müşteri Adayları (Açık),
All Sales Partner Contact,Tüm Satış Ortağı İrtibatları,
All Sales Person,Bütün Satıcılar,
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,"Tüm Satış İşlemleri birden fazla Satış Elemanına etiketlenebilir, böylece hedefler belirleyebilir ve izleyebilirsiniz.",
All Supplier Contact,Tüm Tedarikçi İrtibatları,
All allocations have been successfully reconciled,Tüm tahsisatların mutabakatı başarıyla sağlandı,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,"Tüm Yorumlar ve E-postalar, CRM belgeleri boyunca bir belgeden yeni oluşturulan başka bir belgeye (Aday Müşteri -> Fırsat -> Teklif) kopyalanacaktır.",
Allocate Advances Automatically (FIFO),Avansları Otomatik Olarak Tahsis Et (FIFO),
Allocate Payment Based On Payment Terms,Ödeme Koşullarına Göre Ödeme Tahsis Edin,
Allocated,Ayrılan,
Allocated Amount,Ayrılan Tutar,
Allocated Entries,Tahsis Edilen Girişler,
Allocated amount,İzin Verilen Tutar,
Allocation,Ayrılan,
Allocations,Tahsisler,
Allow,İzin Ver,
Allow Account Creation Against Child Company,Alt Şirkete için Hesap Oluşturmaya İzin Ver,
Allow Alternative Item,Alternatif Ürüne İzin Ver,
Allow Continuous Material Consumption,Sürekli Malzeme Tüketimine İzin Ver,
Allow Excess Material Transfer,Fazla Hammadde Transferine İzin Ver,
Allow In Returns,İadelere İzin Ver,
Allow Internal Transfers at Arm's Length Price,İç Transferlerde Piyasa Fiyatına İzin Ver,
Allow Item To Be Added Multiple Times in a Transaction,Bir İşlemde Öğenin Birden Fazla Kez Eklenmesine İzin Ver,
Allow Lead Duplication based on Emails,E-postaya dayalı Aday Çoğaltılmasına İzin ver,
Allow Negative Stock,Eksi Stoğa İzin Ver,
Allow Negative rates for Items,Ürünler için Negatif oranlara izin ver,
Allow Or Restrict Dimension,Boyuta İzin Ver veya Sınırla,
Allow Overtime,Fazla Mesaiye İzin Ver,
Allow Partial Reservation,Kısmi Rezervasyona İzin Ver,
Allow Production on Holidays,Tatillerde Üretime İzin Ver,
Allow Purchase,Satın Almaya İzin Ver,
Allow Purchase Invoice Creation Without Purchase Order,Sipariş Olmadan Fatura Oluşturmaya İzin Ver,
Allow Purchase Invoice Creation Without Purchase Receipt,Satın Alma Fişi Olmadan Fatura Oluşturmaya İzin Ver,
Allow Purchase Order with Zero Quantity,Sıfır Miktarlı Satın Alma Emrine İzin Ver,
Allow Rename Attribute Value,Öznitelik Değerini Yeniden Adlandırmaya İzin Ver,
Allow Request for Quotation with Zero Quantity,Sıfır Miktarlı Fiyat Teklifi Talebine İzin Ver,
