"<h3>Currency Exchange Settings Help</h3>
<p>There are 3 variables that could be used within the endpoint, result key and in values of the parameter.</p>
<p>Exchange rate between {from_currency} and {to_currency} on {transaction_date} is fetched by the API.</p>
<p>Example: If your endpoint is exchange.com/2021-08-01, then, you will have to input exchange.com/{transaction_date}</p>","<h3>Pomoć za Postavke Razmjene Valuta</h3>
<p>Postoje 3 varijable koje se mogu koristiti unutar krajnje tačke, ključa rezultata i u vrijednostima parametra.</p>
<p>Razmjenski kurs između {from_currency} i {to_currency} na dan {transaction_date} preuzima API.</p>
<p>Primjer: Ako je vaša krajnja tačka exchange.com/2021-08-01, tada ćete morati unijeti exchange.com/{transaction_date}</p>",
"<h4>Body Text and Closing Text Example</h4>

<div>We have noticed that you have not yet paid invoice {{sales_invoice}} for {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. This is a friendly reminder that the invoice was due on {{due_date}}. Please pay the amount due immediately to avoid any further dunning cost.</div>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your template are the fields in the document. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Sadržajni Tekst i primjer Završnog teksta</h4>

<div>Primijetili smo da još niste platili fakturu {{sales_invoice}} za {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. Ovo je prijateljski podsjetnik da je faktura dospjela na dan {{due_date}}. Molimo vas da odmah platite iznos koji dugujete kako biste izbjegli bilo kakve dodatne troškove opomene.</div>

<h4>Kako dobiti imena polja</h4>

<p>Nazivi polja koje možete koristiti u svom šablonu su polja u dokumentu. Možete saznati polja bilo kojeg dokumenta putem Podešavanja &gt; Prilagodite prikaz obrasca i odabir tipa dokumenta (npr. Prodajna Faktura)</p>

<h4>Šablon</h4>

<p>Šabloni se kompajliraju koristeći Jinja Templating Language. Da saznate više o Jinji, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">pročitajte ovu dokumentaciju.</a></p>",
"<h4>Contract Template Example</h4>

<pre>Contract for Customer {{ party_name }}

-Valid From : {{ start_date }} 
-Valid To : {{ end_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The field names you can use in your Contract Template are the fields in the Contract for which you are creating the template. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Contract)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Primjer Šablona Ugovora</h4>

<pre>Ugovor za Kupca {{ party_name }}

-Važi od: {{ start_date }}
-Važi do: {{ end_date }}
</pre>

<h4>Kako dobiti imena polja</h4>

<p>Nazivi polja koje možete koristiti u svom predlošku ugovora su polja u ugovoru za koje kreirate šablon. Možete saznati polja bilo kojeg dokumenta putem Podešavanja &gt; Prilagodite prikaz obrasca i odabir vrste dokumenta (npr. Ugovor)</p>

<h4>Šablon</h4>

<p>Šabloni se kompajliraju koristeći Jinja Templating Language. Da saznate više o Jinji, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">pročitajte ovu dokumentaciju.</a></p>",
"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Primjer Standardnih Odredbi i Uvjeta</h4>

<pre>Uvjeti dostaveza broj Naloga {{ name }}

- Datum Naloga: {{ transaction_date }}
- Očekivani Datum Dostave: {{ delivery_date }}
</pre>

<h4>Kako preuzeti nazive polja</h4>

<p>Imena polja koja možete koristiti u svom šablonu e-pošte su polja u dokumentu iz kojeg šaljete e-poštu. Polja bilo kojeg dokumenta možete pronaći preko Postavljanje &gt; Prilagodite prikaz forme i odaberite tip dokumenta (npr. Prodajna Faktura)</p>

<h4>Izrada Šablona</h4>

<p>Šabloni su sastavljeni pomoću Jinja Templating Language. Da biste saznali više o Jinji, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">pročitajte ovu dokumentaciju.</a></p>",
"<h5 class=""text-muted uppercase"">Or</h5>","<h5 class=""text-muted uppercase"">Ili</h5>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Account Number Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Postavke broja računa</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Amount In Words</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Iznos U Riječima</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Date Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Postavke Datuma</label>",
"<p>In your <b>Email Template</b>, you can use the following special variables:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: A link where your supplier can set a new password to log into your portal.
        </li>
        <li>
            <code>{{ portal_link }}</code>: A link to this RFQ in your supplier portal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: The company name of your supplier.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: The contact person of your supplier.
        </li><li>
            <code>{{ user_fullname }}</code>: Your full name.
        </li>
    </ul>
<p></p>
<p>Apart from these, you can access all values in this RFQ, like <code>{{ message_for_supplier }}</code> or <code>{{ terms }}</code>.</p>","<p>U vašem <b>Šablonu e-pošte</b> možete koristiti sljedeće posebne varijable:
</p>
<ul>
 <li>
 <code>{{ update_password_link }}</code>: Veza na kojoj vaš dobavljač može postaviti novu lozinku za prijavu na vaš portal.
 </li>
 <li>
 <code>{{ portal_link }}</code>: Veza na ovaj Zahtjev za ponudu na portalu vašeg dobavljača.
 </li>
 <li>
 <code>{{ supplier_name }}</code>: naziv firme vašeg dobavljača.
 </li>
 <li>
 <code>{{ contact.salutation }} {{ contact.last_name }}</code>: Kontakt osoba vašeg dobavljača.
 </li><li>
 <code>{{ user_fullname }}</code>: Vaše puno ime.
 </li>
 </ul>
<p></p>
<p>Osim ovih, možete pristupiti svim vrijednostima u ovom Zahtjevu za ponudu, kao što su <code>{{ message_for_supplier }}</code> ili <code>{{ terms }}</code>.</p>",
"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Primjer poruke</h5>

&lt;p&gt; Hvala vam što ste dio {{ doc.company }}! Nadamo se da uživate u usluzi.&lt;/p&gt;

&lt;p&gt; U prilogu se nalazi izvod E računa. Nepodmireni iznos je {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; Ne želimo da trošite vrijeme na trčanje okolo kako biste platili svoj račun.<br>Uostalom, život je lijep i vrijeme koje imate u ruci treba potrošiti da uživate u njemu!<br>Dakle, evo naših malih načina da vam pomognemo da dobijete više vremena za život! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; kliknite ovdje da platite &lt;/a&gt;

</pre>
",
"<pre><h5>Message Example</h5>

&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Primjer poruke</h5>

&lt;p&gt;Poštovani {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Tražim plaćanje za {{ doc.doctype }}, {{ doc.name }} za {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; kliknite ovdje da platite &lt;/a&gt;

</pre>
",
"<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Child Document</th>
         <th class=""table-sr"" style=""width: 50%;"">Non Child Document</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> To access parent document field use parent.fieldname and to access child table document field use doc.fieldname </p>

         </td>
         <td>
                    <p>To access document field use doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Example: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Example: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Manufacture""</p>    
          </td>
</tr>

</tbody>
</table>






","<table class=""table table-bordered table-condensed"">
<thead>
 <tr>
 <th class=""table-sr"" style=""width: 50%;"">Podređeni Dokument</th>
 <th class=""table-sr"" style=""width: 50%;"">Nadređeni Dokument </th>
 </tr>
</thead>
<tbody>
<tr>
 <td>
 <p> Za pristup polju nadređenog dokumenta koristite ime parent.field, a za pristup polju dokumenta podređene tabele koristite doc.fieldname </p>

 </td>
 <td>
 <p>Za pristup polju dokumenta koristite doc.fieldname </p>
 </td>
</tr>
<tr>
 <td>
 <p><b>Primjer: </b> parent.doctype == ""Stock Entry"" i doc.item_code == ""Test"" </p>

 </td>
 <td>
 <p><b>Primjer: </b> doc.doctype == ""Stock Entry"" i doc.purpose == ""Proizvodnja""</p>
 </td>
</tr>

</tbody>
</table>






",
"A Price List is a collection of Item Prices either Selling, Buying, or both","Cjenovnik je skup cijena artikala za Prodaju, Kupovinu ili oboje",
"A Product or a Service that is bought, sold or kept in stock.","Proizvod ili Usluga koja se kupuje, prodaje ili drži na zalihama.",
A condition for a Shipping Rule,Uslov za Pravilo isporuke,
A customer must have primary contact email.,Klijent mora imati primarni kontakt e-poštu.,
A logical Warehouse against which stock entries are made.,Logičko skladište naspram kojeg se vrše knjiženja zaliha.,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,Distributer / trgovac / komisionar / podružnica / preprodavač treće strane koji prodaje proizvode firme za proviziju.,
A+,A+,
A-,A-,
A4,A4,
AB+,AB+,
AB-,AB-,
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-,
AMC Expiry Date,Datum Isteka Servisnog Ugovora,
API,API,
API Details,API Detalji,
API Endpoint,API Krajnja Točka,
API Key,API Ključ,
AWB Number,AWB Broj,
Abbr,Skr,
Abbreviation,Skraćenica,
About,O,
Academics User,Akademski korisnik,
Acceptance Criteria Formula,Formula Kriterija Prihvatljivosti,
Acceptance Criteria Value,Vrijednost Kriterija Prihvatljivosti,
Accepted,Prihvaćeno,
Accepted Qty,Prihvaćena Količina,
Accepted Qty in Stock UOM,Prihvaćena Količina u Jedinici Zaliha,
Accepted Quantity,Prihvaćena količina,
Accepted Warehouse,Prihvaćeno Skladište,
Access Key,Pristupni Ključ,
According to CEFACT/ICG/2010/IC013 or CEFACT/ICG/2010/IC010,Prema CEFACT/ICG/2010/IC013 ili CEFACT/ICG/2010/IC010,
Account,Račun,
Account Balance,Stanje Računa,
Account Category,Kategorija Računa,
Account Category Name,Naziv Kategorije Računa,
Account Closing Balance,Završno Stanje Računa,
Account Currency,Valuta Računa,
Account Currency (From),Valuta Računa ,
Account Currency (To),Valuta Računa (Do),
Account Data,Podaci Računa,
Account Details,Detalji Računa,
Account Head,Račun,
Account Manager,Upravitelj Računovodstva,
Account Name,Naziv Računa,
Account Number,Broj Računa,
Account Opening Balance,Početno Stanje Računa,
Account Paid From,Račun Isplate,
Account Paid To,Račun Uplate,
Account Subtype,Podtip Računa,
Account Type,Vrsta Računa,
Account for Change Amount,Račun za Kusur,
Accounting,Knjigovodstvo,
Accounting Details,Knjogovodstveni Detalji,
Accounting Dimension,Računovodstvena dimenzija,
Accounting Dimension Detail,Detalji Knjigovodstvene Dimenzije,
Accounting Dimension Filter,Filter Knjigovodstvenih Dimenzija,
Accounting Dimensions,Knjigovodstvene Dimenzije,
Accounting Dimensions ,Knjigovodstvene Dimenzije ,
Accounting Dimensions Filter,Filter Knjigovodstvenih Dimenzija,
Accounting Entries,Knjigovodstveni Unosi,
Accounting Period,Knjigovodstveni Period,
Accounting entries are frozen up to this date. Only users with the specified role can create or modify entries before this date.,Knjigovodstveni unosi su zamrznuti do ovog datuma. Samo korisnici sa navedenom ulogom mogu kreirati ili mijenjati unose prije ovog datuma.,
Accounts,Knjigovodstvo,
Accounts Closing,Zatvaranje Knjigovodstva,
Accounts Frozen Till Date,Računi Zamrznuti Do,
Accounts Manager,Upravitelj Knjigovodstva,
Accounts Payable,Obaveze,
Accounts Payable Summary,Sažetak Obaveza,
Accounts Receivable,Potraživanja,
Accounts Receivable / Payable Tuning,Podešavanje Potraživanja / Obaveza,
Accounts Receivable Credit Account,Račun Kreditnih Potraživanja,
Accounts Receivable Discounted Account,Računi Popusta Potraživanja,
Accounts Receivable Summary,Sažetak Potreživanja,
Accounts Receivable Unpaid Account,Račun Neplaćenih Potraživanja,
Accounts Receivable/Payable,Račun Potraživanja/Obveza,
Accounts Settings,Postavke Knjigovodstva,
Accounts User,Korisnik Knjigovodstva,
Accounts to Merge,Računi za Spajanje,
Accumulated Depreciation,Akumulirana Amortizacija,
Accumulated Depreciation Account,Račun Akumulirane Amortizacije,
Accumulated Depreciation Amount,Iznos Akumulirane Amortizacije,
Acquisition Date,Datum Nabavke,
Action,Radnja,
Action If Quality Inspection Is Not Submitted,Radnja ako nije podnesena Kontrola Kvaliteta,
Action If Quality Inspection Is Rejected,Radnja ako je Kontrola Kvaliteta odbijena,
Action If Same Rate is Not Maintained,Radnja ako se Ista Cijena ne Održava,
Action if Accumulated Monthly Budget Exceeded on Actual,Radnja ako je Akumulirani Mjesečni Proračun Premašio Stvarni,
Action if Accumulated Monthly Budget Exceeded on MR,Radnja ako je prekoračen akumulirani mjesečni proračun preko Materijalnog Zahtjeva,
Action if Accumulated Monthly Budget Exceeded on PO,Radnja ako je Prekoračen Akumulirani Mjesečni Proračun preko Kupovnog Naloga,
Action if Accumulative Monthly Budget Exceeded on Cumulative Expense,Radnja ako je kumulativni mjesečni proračun prekoračen za kumulativne troškove,
Action if Annual Budget Exceeded on Actual,Radnja ako je Godišnji Proračun Premašio Stvarni,
Action if Annual Budget Exceeded on MR,Radnja u slučaju prekoračenja godišnjeg proračuna preko Materijalnog Zahtjeva,
Action if Annual Budget Exceeded on PO,Radnja u slučaju prekoračenja godišnjeg proračuna preko Kupovnog Naloga,
Action if Anual Budget Exceeded on Cumulative Expense,Radnja ako je godišnji proračun prekoračen kumulativnim troškom,
Action if Same Rate is Not Maintained Throughout  Internal Transaction,Radnja ako se ista stopa ne održava tijekom cijele interne transakcije,
Action on New Invoice,Radnja pri Novoj Fakturi,
Actions,Radnje,
Actions performed,Izvedene Radnje,
Active,Aktivan,
Active Status,Aktivan status,
Activities,Aktivnosti,
Activity,Aktivnost,
Activity Cost,Trošak Aktivnosti,
Activity Type,Tip Aktivnosti,
Actual,Stvarno,
Actual Batch Quantity,Stvarna Šaržna Količina,
Actual Date,Stvarni Datum,
Actual Demand,Stvarna Potražnja,
Actual End Date,Stvarni Datum Završetka,
Actual End Date (via Timesheet),Stvarni Datum Završetka (preko Radnog Lista),
Actual End Time,Stvarno Vrijeme Završetka,
Actual Operating Cost,Stvarni Operativni Troškovi,
Actual Operation Time,Stvarno Vrijeme Operacije,
Actual Qty,Stvarna Količina,
Actual Qty (at source/target),Stvarna Količina (na izvoru/cilju),
Actual Qty in Warehouse,Stvarna Količina u Skladištu,
Actual Start Date,Stvarni Datum Početka,
Actual Start Date (via Timesheet),Stvarni Datum Početka (preko Radnog Lista),
Actual Start Time,Stvarno Vrijeme Početka,
Actual Time,Stvarno Vrijeme,
Actual Time and Cost,Stvarno vrijeme i trošak,
Actual Time in Hours (via Timesheet),Stvarno vrijeme u satima (preko rasporeda vremena),
Add,Dodaj,
Add Corrective Operation Cost in Finished Good Valuation,Dodaj korektivne operativne troškove u Vrijednovanje Gotovog Proizvoda,
Add Local Holidays,Dodaj lokalne praznike,
Add Manually,Dodaj ručno,
Add Or Deduct,Dodaj ili oduzmi,
Add Quote,Dodaj ponudu,
Add Raw Materials,Dodaj Sirovine,
Add Schedule,Dodaj Raspored,
Add Serial / Batch Bundle,Dodaj Serijski / Šaržni Paket,
Add Serial / Batch No,Dodaj Serijski / Šaržni Broj,
Add Serial / Batch No (Rejected Qty),Dodaj Serijski / Šaržni Broj (Odbijena Količina),
Add Template,Dodaj Predložak,
Add Weekly Holidays,Dodajte sedmične praznike,
Add or Deduct,Dodaj ili Oduzmi,
Add to Holidays,Dodaj Praznicima,
Add to Transit,Dodaj u Tranzit,
Added By,Dodano Od,
Added On,Dodato,
Additional Asset Cost,Dodatni Trošak Imovine,
Additional Cost,Dodatni Trošak,
Additional Cost Per Qty,Dodatni Trošak po Količini,
Additional Costs,Dodatni troškovi,
Additional Data,Dodatni Podaci,
Additional Details,Dodatni detalji,
Additional Discount,Dodatni popust,
Additional Discount Amount,Iznos dodatnog popusta,
Additional Discount Amount (Company Currency),Dodatni iznos popusta (Valuta Tvrtke),
Additional Discount Percentage,Dodatni Procenat Popusta,
Additional Info,Dodatne informacije,
Additional Information,Dodatne informacije,
Additional Notes,Dodatne napomene,
Additional Operating Cost,Dodatni operativni troškovi,
Additional Transferred Qty,Dodatna Prenesena Količina,
Additional information regarding the customer.,Dodatne informacije o kupcu.,
Address,Adresa,
Address & Contact,Adresa i kontakt,
Address & Contacts,Adresa i kontakti,
Address Desc,Adresa opis,
Address HTML,Adresa HTML,
Address Line 1,Adresna Linija 1,
Address Line 2,Adresna Linija 2,
Address Name,Adresa naziv,
Address and Contact,Adresa i kontakt,
Address and Contacts,Adresa & Kontakti,
Address used to determine Tax Category in transactions,Adresa koja se koristi za određivanje PDV Kategorije u transakcijama,
Adjust Qty,Prilagodi Količinu,
Administrator,Administrator,
Advance Account,Račun Predujma,
Advance Amount,Iznos Predujma,
Advance Paid,Predujam Plaćen,
Advance Payment Date,Datum Plaćanja Predujma,
Advance Payment Ledger Entry,Unos u Registar Plaćanja Predujma,
Advance Payment Status,Status Plaćanja Predujma,
Advance Payments,Plaćanja Predujma,
Advance Taxes and Charges,Predujam Poreza i Naknada,
Advance Voucher No,Broj Verifikata Predujma,
Advance Voucher Type,Tip Verifikata Predujma,
Advance amount,Iznos Predujma,
Advance payments allocated against orders will only be fetched,Predujam Uplate dodijeljene naspran Naloga biće samo preuzete,
Advanced Filtering,Napredno Filtriranje,
Advanced Settings,Napredne Postavke,
Advances,Predujmi,
Against,Naspram,
Against Account,Naspram Računa,
Against Blanket Order,Naspram Ugovornog Naloga,
Against Delivery Note Item,Naspram Artikla Dostavnice,
Against Docname,Naspram Dokumenta,
Against Doctype,Naspram Tipa Dokumenta,
Against Document Detail No,Naspram Detalja Dokumenta Broj,
Against Document No,Naspram Dokumenta Broj,
Against Expense Account,Naspram Računa Troškova,
Against Finished Good,Na temelju Gotovog Proizvoda,
Against Income Account,Naspram Računa Prihoda,
Against Pick List,Naspram Popisa Odabira,
Against Sales Invoice,Naspram Fakture Prodaje,
Against Sales Invoice Item,Naspram Artikla Fakture Prodaje,
Against Sales Order,Naspram Prodajnog Naloga,
Against Sales Order Item,Naspram Artikla Prodajnog Naloga,
Against Stock Entry,Naspram Zapisa Zaliha,
Against Voucher,Naspram Verifikata,
Against Voucher No,Naspram Verifikata Broj,
Against Voucher Type,Naspram Verifikata Tipa,
Ageing Based On,Dob Na Osnovu,
Agenda,Dnevni red,
Agent Busy Message,Agent Zauzet Poruka,
Agent Details,Agent Datalji,
Agent Group,Agent Groupa,
Agent Unavailable Message,Agent Nedostupan Poruka,
Agents,Agenti,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,"Spakujte grupu artikala u drugu artikal. Ovo je korisno ako održavate zalihe upakovanih artikala, a ne u paketu",
Algorithm,Algoritam,
All,Svi,
All Activities,Sve Aktivnosti,
All Activities HTML,Sve Aktivnosti HTML,
All Contact,Svi Kontakti,
All Customer Contact,Svi kontakti Klijenta,
All Employee (Active),Sav Personal (Aktivni),
All Lead (Open),Svi Potencijalni Klijenti (otvoreno),
All Sales Partner Contact,Kontakt svih prodajnih partnera,
All Sales Person,Sav Prodajni Personal,
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,Sve prodajne transakcije mogu se označiti naspram više prodajnih osoba kako biste mogli postaviti i nadzirati ciljeve.,
All Supplier Contact,Svi Kontakti Dobavljača,
All allocations have been successfully reconciled,Sve dodjele su uspješno usaglašene,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,Svi komentari i e-pošta kopirat će se iz jednog dokumenta u drugi novostvoreni dokument (Potencijalni Klijent -> Prilika-> Ponuda) kroz dokumente Prodajne Podrške.,
Allocate Advances Automatically (FIFO),Automatski Dodjeli Predujam (FIFO),
Allocate Payment Based On Payment Terms,Dodjeli Plaćanje na osnovu Uslova Plaćanja,
Allocated,Dodjeljeno,
Allocated Amount,Dodjeljni Iznos,
Allocated Entries,Dodijeljeni Unosi,
Allocated amount,Dodjeljni Iznos,
Allocation,Dodjela,
Allocations,Dodjele,
Allow,Dopusti,
Allow Account Creation Against Child Company,Dozvoli stvaranje računa naspram podređene tvrtke,
Allow Alternative Item,Dozvoli Alternativni Artikal,
Allow Continuous Material Consumption,Dozvoli kontinuiranu potrošnju materijala,
Allow Editing of Items and Quantities in Work Order,Omogući uređivanje stavki i količina u Radnom Nalogu,
Allow Excess Material Transfer,Dozvoli Prijenos Viška Materijala,
Allow Implicit Pegged Currency Conversion,Dopusti implicitnu konverziju fiksne valute,
Allow In Returns,Dozvoli u Povratima,
Allow Internal Transfers at Arm's Length Price,Dozvoli interne transfere po tržišnoj cijeni,
Allow Item To Be Added Multiple Times in a Transaction,Dozvoli da se Artikal doda više puta u Transakciji,
Allow Lead Duplication based on Emails,Dozvolite dupliciranje Potencijalnih Klijenata na osnovu e-pošte,
Allow Negative Stock,Dozvoli Negativne Zalihe,
Allow Negative rates for Items,Dozvolite negativne cijene za Artikle,
Allow Or Restrict Dimension,Dozvoli ili ograniči dimenziju,
Allow Overtime,Dozvoli Prekovremeni Rad,
Allow Partial Payment,Dopusti djelomično plaćanje,
Allow Partial Reservation,Dozvoli Djelimičnu Rezervaciju,
Allow Production on Holidays,Dozvoli Proizvodnju za Praznike,
